,review,sentiment
196,Unusable I need to verify my Im supposed to text GO to a specific number But when I do it comes back as a non valid number So Im completely unable to use this app because the only way to verify it is to send go to a number that does not work or even register as a correct number,1
197,I like to see the map when I request a ride Then I just recently updated my app all I get is a picture of cartoon face etc,4
198,Prices surges are ridiculous and are often for no reason The so called price protection which is supposed to prevent price surges is inconsistent and theres no email or phone number that allows you to contact them about it And now it wont let me order Ubers despite the app being up to date,1
199,Still too expensive Also they need to lay off of emailing us feedback inquiries I got repeated emails about the same thing for a few days apart These companies really know how to piss people off Before Covid I was able to get to LA over 14 miles away for under $10 Now its really inflated around $30 what a load of BS,2
200,Untrustworthy app Drivers cancel too often They can take your money and you just get left with no ride and out the cost Not worth it just use one of the other ride services They love to respond promptly and positive on here but treat you differently when its one on one Standard garbage app protocol,1
201,You cant cancel Uber Pass from the app This is one of the worst apps Ive seen from a major company It looks like 2010 It gives you few options to do anything besides order a ride Just a horrible company Would never use them unless i had no other choice,1
202,Service is OK Discounts are nonexistent After spending hundreds of my uber points for uber x 20% off discounts I am disgusted at CS and uber for not fixing this problem I have written several times to inapp CSRs who send me some lame email but dont refund my points or my $ I am quitting uber and just take public trans i will save alot of $ Thanks but no thanks you guys suck in CS and helping a dedicated customer who has spent thousands on cabs these last few years,2
203,This app is HORRIBLE So many bugs The payments never work and when they do they trick you into adding more money to your account than you want The app is littered with bugs your driver will cancel on you after an hour of waiting This app is literal garbage,1
204,Ive about had it with this apps algorithm Dropped from a constant 495 maintained for 3 yrs to a 484 no matter the tips compliments and being on time (even 30 minutes ahead) since I only use this service to get to work and back its subpar service not being able to see rider feedback so you can at least improve Second whenever you need something from the app its always through another misc category Ive had better app service and options through Alto and Lyft Uninstalling,2
205,I am old school and think that way When someone does the job right then that is just it right or 3 stars Now on the other hand if they go above and beyond then and only then does it merrit 4 or 5 stars But Uber like so many others out there want you to complain for any thing less than 5 stars That is just to lay blame when there is none to blame The result is simple never give any rating that you do not think it deserves there is one reason i do not give feedback or rate people,3
206,Uber will find almost any reason to squeeze money out of you Not only did they hike my price up multiple dollars *less than a minute* after my initial search they charged me a waiting fee when the cab arrived *less than a minute* after I ordered it I live in a 6 story walkup with no elevator The only way I could have made it on time is if I flung myself out the window and landed on the hood But this is an app rating so Im giving it two stars for how difficult it is to file a complaint,2
207,Most of the time its a Wonderful experien I have had a few times that I wish Id NEVER Tabed you in my apps You some times make things to confusing in the get a Ride APP (Im disabled  Ive had a stroke ) but overall your GOOD  YOUR DRIVERS COULD BE A LITTLE BIT KINDER AND TAKE INTO CONSIDERATION THAT SOME OF US WITH DISABILITY ARE VERYVERY SLOW WIRH ARE WALKING,4
208,This app is not worth it go to Lyft The UI lags a lot and is prone to lots of glitches you cant really pick a time in advance so it will cost less and the surges raise the prices near double than what youd have to pay using Lyft For example a short drive to my job would cost me 15$ whereas they want a full 30$ to and back Thats 60 dollars or more depending on how high the surge is every day you use this You also get charged more the longer youre on the road No thanks ,1
209,Needs a major company overhaul Clearly Uber doesnt apply the feedback from these websites to improve The service is not as safe as it was when it started The app and website arent easy to use and the drivers can lock the riders into a pick up that they actually never show up for There is very little protection for the riders and the company is not ethical when it comes to charging and refunding You cant get a refund if your driver accepts but never shows This is a really common issue,2
210,This app Sucks When you Order Food its really hard to cancel it Or add things on it After a few seconds and your charged with another delivery cost just for adding something Their app also changes if you walk anywhere or cross the Street This app is all about getting you to spend more money with as many hidden fees you fall for Its always hard to change your destination and thats another fee So be awhere of all the well hidden Fees I was charged over $60 for a delivery Lyft is much B,1
211,Your app is broken and needs to be fixed I cant schedule a ride ahead of time I keep getting an error screen I have had friends try from multiple locations and they are also having issues Fix it,1
212,Everytime I did a ride it keeps updating and I am losing my money yall need to fix drivers or fix yall app You have good drivers but changing amount of price got to change,2
213,We are elderly disabled and have no transportation My husband used Uber a couple of times no problem Uber driver took him to his barber shop He waited outside on the elements for 2 and 1/2 hours No one ever showed up We were charged 2 no shows on our card and my husband never left the sidewalk waiting for 2 separate drivers who never showed up Would like to get Uber driver for another ride for my husband to be taken to the doctor at 9am but dont want to get ripped off again,1
214,Uber has switched maps and is now often innacurate Our home address is now shown over a block from its actual location (both Google and Apple get it right) This has become a huge hastle especially with pickups but also with dropoffs We had to help the driver tonight who was completely confused The real low point is there is no way to provide this sort of feedback in the updated app Switching to Lyft If you are considering whether to choose Uber or Lyft go with Lyft ,1
215,Scheduling rides in advance is not a good feature if they arent going to be on time I had a ride that was going to be for 17:30 and my uber canceled on me and now I have to wait more time for another one to come which pushes back my schedule I have also have had a bad experience with one of the drivers touching me inappropriately and uber couldnt do anything about it other than refund my ride but he is still driving out there and I wish that they would be more on time,2
216,Every time I request a ride it says an error has occurred and it still charges me No nevermind I get the money back by the end of the day why am I being charged if your app fails to work Why is it even failing in the first place,1
217,In time to pick up for a ride  on time when drop off Just like ur riding on ur on time vehicle Great Only from last year 2020 adding extra charges minutes charge when driver waiting time If get traffic Xtra charges Hoping wont way over too much or else will same charge as taxi cab Just as ease fair enough,4
218,This is the worst app for scheduling future pickups I have ever used I tried 4 times to schedule a ride at 8:15am the next day Every time they switched it to 8:15pm I was scheduling an uber for my doctors visit in the morning By the time the morning came prices jumped from $24 to $64 and I couldnt afford it anymore I had to cancel my doctors appointment and reschedule for Feb (soonest time) So thanks uber for ruining a poor sick autistic kids life,1
219,This app does its job for me but I get irritated about estimated delivery times for food when the restaurant isnt even that far away And then when I order rides it doesnt charge my card for days which you think would be nice but actually doesnt allow me to know how much I have left to spend on my card for other things,3
220,Always have to wait forever to be picked up Needs to do better and pay drivers better so more will be out,3
221,Bait and switch with out of nowhere changes to fares before you have a chance to order I had a $20 ride become $65 just before I ordered it because of demand Weird I got a ride from Lyft for $15 and it took much less time Ps fix your survey links that actually just try to get you on the Uber website when you havent needed a ride in awhile in order to buy a ridesomewhere Who just buys a ride for the hell of it anyway Why try to convince me to ride when I have no need,1
222,They opened an arena across the street from my apartment and now I cant get picked up inside a 5 block radius around my own home Very inconvenient and no reason for it what so ever I could understand if it was before a game or event at the arena but its constant No warning from uber that I wouldnt be able to be picked up from my home address anymore Seems like the kind of thing you should tell customers in advance Oh and theres no where to report this kind of issue besides here lmao,1
223,Very useful for truckers to get out of the truck I had to update my review Do Not get a bad Uber gift card because the company will run you around have you jump through hoops and then do Nothing to help you claim the money on the card,4
224,I just recently signed up with this company and I am not able to edit my pickup location I have wasted much time trying to follow the directions and it is not easy to navigate at all And there is no contact us even with an email and I am to be at the airport at 4:00 am in the morning in about 15 hours I am still trying to navigate how to edit my trip so as not to have to cancel for a cost but navigating the few steps to do so is extremely difficult and not clear and precise,2
225,Ive been using Uber and UberEats for over 5 years and had a few issues over the years missing orders etc But for the past few weeks I keep getting error msgs when I try to order food or request a ride I contacted customer support who then transferred me to a specialist team who then told me they cant resolve the issue So I guess Ill have to stick to lyft and doordash I wish I could share screenshots of how priority support just ignores my questions and their vague responses to problem,2
226,Uber in bd is unusable I rarely write Reviews But this app made me so mad that I am on it The car drivers consistently ask where to go If they Dont want to go they will make you wait for 10 min then they cancel Few more times then I have to bare surge price  Its their way to misuse the surge system I am disappointed Pathao is way more reliable ,1
227,This is the worst app ever I added money to my wallet and I book a ride multiple times because kept saying that something was wrong with my ride or whatever and they still charge me like 5 times I swear I will never use this again ever in my life You guys dont even deserve a star to be honest The only regret I have is for trusting in you guys,1
228,Its should always have the option to search for a new uber driver when the one selected is too far away No one wants to pay high prices and wait too long for an Uber to arrive Specifically when youre short in time The high prices makes you not want give quality tip to the drivers either That should be fixed aswell,3
229,Granted the rides at this time (6am) are typically busier I was prepared to wait a little bit but today Ive waited for about 2 hours for this app to find a ride and still havent found one They need to make drivers take rides when someone has waited this long or have the people thats waited be on the top priority Its not that theres no drivers available either Worst experience and Ive never had a problem using uber for the last 2 years Definitely disappointed,2
230,I update the app and now they charge so much to schedule rides My trip shouldnt cost 4 times as much just because I scheduled it in advance They never used to do this before this is completely ridiculous,1
231,I use to remember using this app alot when you really need a ride home or to far destination it was cheap to call uber 510min drive was cheap now its $60300 for 10 min drive even with pandemic there is no excuse for skyrocket prices unless its car that transforms to gold airplane and all fancy food inside then its worth it  refunds > hah no 4 days later then you get back uber credits instead no matter how bad drivers are you lose in the end 39 stars should be 005stars,3
232,I have been trying to reach out to them via email since they have no phone number one of their drivers tried to scan me today crash my app now I cant get in and cant get ahold of anyone this has been the worst experience Ive had dealing with a ride sharing company Uber should be ashamed of themselves As a result missed my flight cost me 300 dollars to reschedule flight Guess I wont be using Uber or Uber eats anymore,1
233,Not very good for use internationally it worked for a day and then out of the blue started not accepting any payment methods I confirmed with my banks that I had cards and funds that should have been working but uber continually refused to accept them Had to spend much of a night on the streets in a dangerous part of town because of issues with uber Would never use or recommend,1
234,Perhaps add prompt upon entering car for rider to notify drivers of issues where language barrier exists EX If I see an issue I can click the issue in English on uber and the driver sees the issue restated in their app in their language Im all for equal employment opportunity for those who do not speak much English but its stressful to be blamed for a telling a driver the seat was wet and he couldnt understand me Had a great Friday night but stressed the entire following day w/ $150 fee,3
235,I was charged more then what was shown to me I would have never paid $30 for a 9 minute trip but the app has no options that I can find to contact support The app just says I was shown the price but it wasnt that price but I cant continue disputing it at all I would like to just be charged the usual $1699 for my ride not the $30 that I was incorrectly charged,1
236,Have had a few drivers cancel rides and thats fine What is not fine is if have to make other arrangements after the driver cancelling and I dont feel like waiting another 10 minutes I have to pay a cancellation fee Thats garbage Now instead Ill use Uber less and less and just plan ahead Uber used to be efficient and convenient Its far from that now Ive been riding for 10 years and Ive seen it go downhill very quick It doesnt seem to be easy to use as it once was,2
237,Unusable because they are liars Quote 78 minutes then after taking your payment your ride is 20+ minutes away If rides are taking longer thats understandable Just be honest about it Stop bait and switching its illegal,1
238,I use Uber twice a day 5 days a week so you make a lot of money off me Since youve updated your app so your drivers can now see what they will make for each trip it has been hard for me to get a ride I have to sit and wait 20 to 30 minutes to get to work or get home You need to change it Update 1/6/22 I just had 2 drivers cancel on me This is ridiculous Now Im gonna be late for work,1
239,App just stopped working a few weeks ago Continually getting an Oops something went wrong message when I try to confirm a ride No where in the apps Help section does it prompt you about issues with the app so obviously Uber doesnt care about customer support Literally forcing me to use their competitor apps nice one bozos ,1
240,I ordered I ride I tried canceling when it was still searching for drivers but the cancel button would not work then it showed that a driver would arrive in 20 mins I tried canceling many times but to no avail I tried messaging the driver that he shouldnt come he told me that he cant cancel I have to do it he ended up driving all the way then I requested a refund my card was charged then I got the refund In Uber cash (which I have no use for) still very unfair for the driver,1
241,Drivers are allowed to accept your ride then cancel You get charged anyway Support claims its temporary and drops off Nope The charges post Adding new card payments began failing regardless of card Support is awful and nonexistent Avoid this company,1
242,App is good but today I set my location to be pick up at home after a while waiting I noticed my location pick up was change to my destination a need it to cancel and requested a new ride,3
243,Driver accepted ride then called and said he had car trouble and I needed to cancel the ride(why wouldnt he cancel the ride) When rebooking at that exact time price was 4 times higher Checked again 10 minutes later price back down to normal I feel let down with no ride and mislead Its 2pm on a Monday I doubt there is a rush for Uber right now so why the price hike for 10 minutes when I needed a car At least I had the ability to not travel and just reschedule and not getting gouged,1
244,You guys take way too long to find people drivers I order my ride 30 minutes before I start work and I dont get a ride till ten minutes before I have to be at work resulting in my being late for work You say theirs drivers nearby but you take forever to connect me to one,1
245,Prices are insane Just a few weeks agoI was payong $2025 for my trip Now they are trying to charge 40+might as wellget a taxi Update This is happening again and the rewards for uber now cost a ridiculous amount of points This is not during surge times Uber is just charging me more for the same rides,1
246,Way too expensive If anyone opens a reliable transportation business you guys are in trouble because this is not reliable and far too expensive,1
247,Why bother to schedule in advance Scheduled pick up for 810am by 840 driver was still in the same location 132 miles away which was 27 minutes The time they were supposed to be to my location just kept getting farther out The driver never moved from original location I cancelled pickup scheduled with Lyft they were there in 5 minutes and it was 1/3 of the price Uber still charged me even though the driver never was on the way Be aware of this scam,1
248,When it has finally been debugged simple and great transportation,5
249,When I try to upload gift cards to my account it says something went wrong try again that was 5 days ago and they wont reimburse me or put the funds on my account,1
250,Its crazy how late it tells you about this booking fee it has when your already charging me too much as is And then there is no way to contact anyone about it I use Uber a lot and never had a booking fee before and then the price increase in just a few minutes This app is getting worst and worst,1
251,I could not see a trip I booked and it was cancelled by the driver That was $26 wasted I dont like how inconspicuously Uber books the trip so I lost that money because I couldnt see where to access my booked trips and thought maybe I already canceled it For such a high noshow fee youd think theyd do better at showing your trip information with some sort of notification and a button that actually says booked trips Now im not tipping during future trips just to soften the blow,1
252,Worked great for two rides After that they denied my payment methods and after contacting support (might I add I was redirected to email support from mobile) they told me I violated their terms of service without even telling me how I did and terminated my account I will be going with Lyft for any rides I schedule in the future and will recommend against this company due to my experience,1
253,Doesnt allow me to update my card and when inputting a new card refuses to acknowledge it even exists no matter how many times you click on it Also doesnt allow you to delete cards Also didnt save my new card So now Im sitting at home late for work because nowhere in the app does it provide assistance,1
254,Used this app years ago and it was great However whatever changes were made recently it is not accepting any of my payment methods Ultimately frustrating as I needed a ride for a time sensitive matter and could not book a ride Will be deleting This app is just taking up space in my phone now,2
255,The app could use a lot of improvement One time the same trip gives the closest route whereas the next trip it takes you 10 miles out of your way Also there is no way to give constructive feedback to drivers without dogging their score and just selecting just a preset issue,2
256,Worst experience ever tried requesting for rides app kept saying went something wrong and keep on doing that since we were relying on uber to get home after the bar Fortunately town has some cab services and got a ride this app needs work internet was fine was no issue from our side,1
257,Aweful service Software bugs result in fraud The software wont always let you request to have a fraudulent drivers charges reviewed Then when time runs out they say both sorry they cant help you because time ran out and they tell you to apply for a fare review within the app which is idiotic because it clarifies that they they are not reading what you wrote Customer service bots or the service is no better than if they used bots Use über to be defrauded,1
258,I primarily use UberEATS for food I cant get to (I live pretty far from restaurants) It is unbelievably ANNOYING to 1 Order something and get the wrong order 2Rude drivers (to me or the store employees) 3 The driver EATS MY FOOD Then I get a refund but no real way to get in contact with the driver so its always going to be a gamble if/when my correct order gets here I give nice tips for mediocre service Tldr Dont use UberEats Use GrubHub or some other app,2
259,Its good and all but sometimes they charge a big some of money when the distance is not that far away then say that they will give that money back to you but then they actually dont and sometimes when you make a schedule the uber wont pop up then they charge u anyway,3
260,I like Uber in general but at the end of my trip when opened up the email I tried to select Add a tip The app would not send me to a screen to add a tip though I was able to rate the driver (5 stars),4
261,Screw uber eats Literally the worst app on the planet The UI is confusing and unclear Going back on Android does not work properly I have to close the app an reopen it to go back Additionally I cant cancel my order It says there is a way to cancel it but I cant find it Not to mention that the food is insanely overpriced This app and everything about it is a case study about the inherent greed and evil in humans,1
262,This review is specifically based on Ubers grocery delivery service It was so bad and I gave them so many chances that I refuse to use them all together They gave me a $10 credit and just completely didnt deliver the order that I used it on and said they were sorry and that was all they can do So sorry this is all I can do,1
263,This app has a really realiancy issue The uprupt cancellations really effect my work life and find Lyft to be more reliable even when I use the schedule function Today I attempted to order food from the Uber eats side My first order I never got I tried to contact the person but they hung up on me The second time I tried to order food with in 6 mins of the order being placed he canceled,2
264,Very happy to see these ratings get tanked Dont bother getting Uber anymore Its dead There are no drivers its scalping what few customers it has for every penny and you have to pay $30 extra to schedule a ride ahead of time when Lyft only charges $5 extra Uber is absolutely horrible Do not support them,1
265,Horrible app update No thanks App wasnt user friendly with my galaxy Beyond pissed off about my service with the app  I tried and tried Ended up walking to my location in 15 degree weather Rather hitchhike way home This is the last time I use uber Lyft app worked fine last week,1
266,Wow this app ease of use has tanked severely in the past few years Cant add profile picture rather important for server safety they should drop food stop greed and just drive Sheesh To think I drove at one time Awful interface and errors galore Feel for the Poor drivers Cant add any favs except where I thought about going during set up and further extra stops Not good at all,1
267,Idiotic platform Wasted 40 minutes of my time by not connecting me to drivers who wanted to drive me to a destination No way to address this as well,1
268,Can no longer see/view family members when they are on a trip Fix this asap,1
269,Update: 1 star now I had to be at a very very important meeting at 12:30 Set my pick up time for 12:15 as it was less than a 10 min drive (Its v cold where I live and cant walk outside) I ended up being connected with a driver over 20 minutes away FINALLY at 12pm I was 30 minutes late to my meeting due to this Uber is utterly incompetent and needs to be shut down It also charges ridiculous amounts at seemingly random If theres that much of a driver shortage just shut down the app ffs,1
270,Ive been using uber for years Never had an issue until now I seen over 200 dollars taken out of my account Jan 16 22 I was confused because I never made an order recently with them I then go and ask them whats the charges about The customer service agent said that they didnt charge me for two orders back in October and November of last year because they had system issues Like are you guys serious Its been 24 hours and no response as yet Come to find out its a double charge smh,1
271,The driver asked me of the PIN I didnt turned on the feature Thats fine I turned on but the pin didnt show up The driver also tried to typed my phone digits not working I lost 10min In the end I cancelled the trip and got late for my doctor appointment This is terrible,1
272,I have been navigating through any/ and or all these different apps for uber ONLY trying to put the app back on my phone for my mothers upcoming doctors appointment This was absolutely crazy Strenuous and rediculous The app wont download to my phone because it has the first app which is uber eats on my phone and therefore IT WILL NOT LET ME AND I CANNOT FIND THE SECTION OF HOW TO UPLOAD GIFT CARDS,1
273,Friendly great driver was hospitable and helpful with luggage,5
274,so I cant even get a ride or order food it just keeps telling me to update my payment method which I did several times now it just tells me oops something went wrong try again later I still have about 40 dollars on this app and I want it back if this isnt fixed,1
275,At first it shows me all the available drivers and options I have so it seems to be working then Everytime I try to confirm the ride the app closes so I cant confirm anything and I end up with no ride/driver Absolutely frustrating App dosent work,1
276,Periodically at updates Fubars payments Last time I noticed Google pay as an option Was that there or a new thing Google pays Uber to accidentally default y 2 Lacking ANY support if u arent IT savvy my wife Leaves u stranded Dont help they now allow drivers to dump u before pickup if they find a ride that pays more and report it as whatever they feel like no mask not there ,1
277,Says it faster at getting you rides but whenever I use lyft its cheaper and faster The price has went up And takes way to long to find a ride and when I do tip the driver I open app back up its asking me to tip the driver again It will ask me 3x to tip the driver,3
278,Ive been using Uber for over two years I know fare prices fluctuate from time to time But now due to Higher than normal customers the fares have nearly quadrupled $48 for a 2 1/2 mile trip Absolutely ridiculous Sounds a bit like price gouging to me,2
279,Dont trust them Theyll charge a fine and if you prove theyre wrong they change the reason I was fined $40 for my paymenteven though it went throughproved it and then they changed the reason to making a mess in the carwhich I didnt still waiting for pictures of the mess,1
280,Requesting a ride was very easy the Uber driver arrived as expected Everything was smooth until 10 minutes into the ride Our driver was very drowsy heavy eyes falling asleep at the wheel My husband striked up a conversation with him on two different occasions to keep him awake Later in the day we got an adjustment on our bill and the driver added a $40 cleaning fee for a gum wrapper left on the floor from my kids,1
281,Not a fan I regularly choose Uber green as a rider and get cars like fossilfueled hybrid Toyota Camry it gets 30 miles per gallon of *fossil fuel* Thats not green thats greenwashing I use Uber when my electric car is in the shop because they give me Uber credits Your response is inadequate I dont want you deep diving me I want an a car with no emissions when I choose a green ride not a car that is ultimately a fossil fueled polluter and Im saying so in public Minus another ,1
282,Noticed fraudulent charges on credit card for an unauthorized subscription Uber help refused to refund and was only willing to give a credit in the app The subscription charges dont appear anywhere in your account on the app you can only see actual charges on your billing statement,1
283,This app hasnt worked for me the last six months When I try the final step to confirm my ride the reply is Oops something went wrong Try again later After about six tries I give up and use Lyft,2
284,Awful treatment of drivers  Every time I try to tip my driver the app crashes Something went wrong BS All that went wrong was me trying to put money in the pocket of the driver who safely drove me to my destination Ridiculous,1
285,Raising your prices an extra $1520 just because its busy is ridiculous U er was supposed to be a cheaper alternative to taking cabs but now theyre worse than tha cabs Done with Uber yall suck now,1
286,Im unable to get the receipt in English for reimbursement It doesnt help even if Ive removed all other nonEnglish languages in language settings of my device and google account and uninstalled/reinstalled Uber app I guess Lyft is the only choice for my business trips,1
287,Oh wow So many bad reviews Ive always used Lyft but i found out that Lyft robs their drivers and Uber robs them less I always tip cash to try to compensate but i decided to try Uber for the first time The app gets stuck in the loading mode after i hit get started Ive updated Ive waited and waited and waited watching that little circle go around and around trying to catch itself for eternity This must be devastating for all the drivers who are not connecting w their rides,1
288,Well never used this before but I think these are good for getting u to bus station on time and there costs are hi in somethings right,4
289,Uper services in Istanbul was really bad especially on Saturday and Sunday the drivers asking for extra money sometimes double of the meter,1
290,Lately it wont let me use the cash I already have in my wallet Im trying to get a ride right now and its not going through or even reading my location correctly First half from september 2020 I got a new phone and the cash was gone when I signed in Its back after a while but gosh I was furious Its ok other than that I guess,2
291,In app texting doesnt work to try and tell the driver where you are if its hard to call ,3
292,Dont rely on Uber to get you anywhere in a timely fashion It doesnt matter if you schedule six hours ahead for a driver to come itll cancel or say theres no one out (which is doubtful in a city as big as this) And this isnt because I live somewhere hard to reach or anything I literally live on Main Street Im right in the middle of everything Its good for if youre not in any kind of rush but if you want to be there by a certain time account for way more than driving time,2
293,Im late to work today for the first time ever because the app wont accept my perfectly fine card and nothing it said on the Help page fixed it,5
294,I literally have not clicked on this APP in over 6 months Surprisingly I got a charge they could not find the charge even with the account number trans number and photo evidence Ive filed 3 times Amazing how being inactive creates charges with this app,1
295,I was continually charged for things I didnt purchase and then today I was charged $100 Im deleting the app and I want a refund They take money out your account when they want its ridiculous and unreasonable,1
296,Uber rides are just fine But never order food from this app I guarantee you that you will ALWAYS be missing something I never get my drinks at all,2
297,Uber itself is great website and app are eye appealingeasy to use However the drivers Ive had50% chance to have a bad experience my history of 6 yrs continue to get drivers canceling lying saying they picked me up and didnt (which means you cant get another uber until they stop driving all over the city) have had driver refuse my ride pick me up w/ random people in the car driving their own route and getting lost blaring music text and drive Why do I keep taking ubers No choice,2
298,The app developers should be ashamed of themselves Too many glitches I cannot use the 2wheel feature anymore Completely crashed Customer support is even worse Put in several requests and they said I should contact Lime Contacted Lime and they said its a glitch with the Uber app,1
299,Worst experience Unreliable time Booked a ride in Richmond was canceled twice Then again in Orlando book in advance waited for 55 minutes map location of driver and time keeps expending Cannot connect with drivers Then the driver dropped me at the wrong hotel because their map doesnt coincide with Google maps,1
300,After installing the app scheduling a ride  giving my card info for the almost $28 it was going to cost to go from Chico to Manette AND receiving a confirmation that my ride was bookedI stood out in the freezing cold watching the time tick away til my driver was due to pick me up As the countdown clock hit 00:00 mins til pickup I got a msg arriving soon Id been waiting 20 mins The app continued saying arriving soon for 15 more mins then I got a msg sorry no drivers available ,1
301,Uber will not let you use what you put in your wallet for your uber cash balance to reserve a ride Then they double charged me Still has not reversed both charges They owe me $30,1
302,Not great Drivers will regularly pull up to pick you up and then drive away without stopping  or accept the ride and then drive in the opposite direction instead of picking you up for 15 minutes hoping you cancel the ride so they can keep the money Be prepared to wait 10 or 15 minutes for a car then have it not pick you up then wait another 10 or 15 minutes for the next car,2
303,Very very unsat customer support I called customer support about someone using my number by accident and told me to contact my phone provider Completely useless Came here and saw an email to contact support The email isnt even in use Went online to try and contact customer support and Theres no way to do that They want you to sign up and use the app Ill never utilize uber services because of this Fix yourselves,1
304,I just noticed that on my recipients shows Ive been getting charged 5 dollars or more for tolls I only go through 1 toll for $175 So why am I being charged triple the price Thats past outrageous I dont for see me using Uber ever again  All December now January taking extra funds Also was charged waiting trip charges  I will for now on be using Lyft,1
305,I think Im going to talk to an attorney about my legal options and class action for your pricing scams If I plan a ride in advance you add a $1450 upcharge that you dont explain to a ride that wouldnt even be available if ordered less than two hours in advance Whats even the point Its also like this when rides would normally be available The point of scheduling the ride is to guarantee a ride Youre milking people for needing to get a request in before everyone is offline,1
306,They charge toll fees when you never take tolls They also sometime charge you for rides that werent taken,3
307,I am a regular customer with Uber I spend several hundred dollars a month on rides I have been up charged on at least three other occasions and just let it go because it is very hard to get in touch with anyone at your company but today I had an issue and I need someone to get back in touch with me and not ignore me or disregard my message I have tried contacting you through ubereats your customer support line and looked online for a phone number only to find out you dont have one,1
308,Always inaccurate while the ride can be good the app has had tons of issues in the States When traveling abroad its more accurate Driver hasnt moved in ages,2
309,The rates are not fixed and very problematic after the ride Not usefull service to avail,1
310,Keep sending Me Too Many alerts and notices when a car is in my area When I need it thats when I need it I dont need to know if its a car in my area,2
311,The customer service is terrible Over an hour ago I asked for help in the app because of an error with putting cash on the Uber wallet No response then I am forced to tweet and then I am told to DM them I did that They ultimately tell me to make a resquest for assistance online and sent me a link which is exactly the same as the support request they wont reply to In the DMs I requested assistance in English and they still spoke to me in Spanish,1
312,Its awful Absolutely worthless No customer service what so ever It NEVER knows my location correctly Can not accurately tell me when my driver will arrive and doesnt work correctly,1
313,Ive always had good experiences with Uber (not so much Uber eats) and I would rate five stars but I used 1000 of my points for a food order and then the restaurant cancelled the order and I was out that 1000 points I messaged them about it and never heard anything back and since Uber eats and Uber are the same company and Ive already left a bad review on Uber eats because they have already screwed me once before pretty good I had to leave this review on Uber Smh,1
314,The map is somewhat inaccurate as well as the fact that every time I need to book a ride I need to have a piece of identification to use The app as it needs to verify my identity every time this has never happened before so I hope it gets fixed pretty soon,3
315,Extremely disappointed Ive been an Uber platinum rider for years yet with that reward distinction they claim that you receive priority support FLAT OUT LIES The app offers absolutely NO way to reach out to support at all All their help tab does is run you around So I spent thousands to earn platinum status since it supposedly offered a priority support only to be let down and see that theres zero difference between any of the levels except them increasing the price of the rewards ,1
316,Working customer service is always taught me to be a little more lenient when it comes to issues of using any kind of service but the experience Ive had with the Uber app for the past 3 days have been by far the worst app experience Ive ever had in my life lets just start off with the fact that out of the blue the app would refuse to take any of my payment methods directly meaning that the only way I could have requested any kind of ride service from Uber with either through Google pay or Pay,2
317,This app works well enough but is not good when scheduling rides If you know you need a ride for a certain time you try to plan according to a certain schedule Numerous times Ive ordered a ride for 7:45 only to have a rider arrive early and leave because Im not ready 10 minutes in advance OR theyll arrive at 7:55 which is more acceptable as it is between that 10 minute window but still not ideal Please make this more accurate uber it makes it very hard to want to use your app,3
318,Schedule a trip feature should have a warning that the trip/booking is not guaranteed I scheduled a trip for early next morning to catch a ferry but when the scheduled time came there were no drivers available I could have easily missed the ferry I even received an email that the booking was confirmed Very misleading There needs to be a warning when you are scheduling a trip that its not guaranteed,1
319,There is a massive problem with the app I was waiting for the driver and when the driver arrived I wanted to move the map a little to see their location and then BAM With no messages saying are you sure you want to change your driver the app decided that thats not my driver anymore and called someone else instead I just saw the poor guy do a 180 and leave after getting all the way there and now I had to wait till someone else arrived At least dont change driver with a simple swipe,1
320,The worst cab booking app ever It shows one price before the trip and charges another afterwards Some drivers dont even bother to show that they have been and we have to suffer because of them You dont come to know about until months go by Do not use these fraud services You will regret it Even customer support doesnt follow up with you Better use Ola or other services than these fraudsters I really i wish i could put zero stars Thats how terrible they are,1
321,You guys charge passengers when they cancel their trip at the end moment Agreed and I have paid that When I book a cab the cab driver calls and confirms the drop location and they canacel it This has happen multiple times and I have to wait for many times before my trip starts I will have minimum of 4 to 5 cancellations and that affects passengers time On top of it there is customer care number to raise a complaint,1
322,It seems we have come far from the heady days where an Uber could be relied on In my area at least the driver who is 2 minutes away takes 10 minutes to leave home or wherever it is that he is camping Only for the trip to get cancelled I am gently writing this review while waiting for my 5th driver (not exaggerating) secure in the knowledge that I have plenty of time to write check my mail perhaps pen a short novella  before I am able to get a ride Ok 6th driver now   ,3
323,Password reset email expired before delivery Ive been trying to gain access to my account for hours The password reset requires a code via SMS (arrives instantly) then a code via email  which takes so long to arrive that the app times out I tried requesting a reset through the website and the same thing happens  by the time the email comes through the reset link in the email has expired Absolutely useless Ill just hail a cab,1
324,Your maps are not accurate and if the driver I had hadnt of stopped after seeing me walking and was willing to drop me off at the right location I would be asking for a refund as I named the business I was going to and made sure the street name was correct Please fix this as this is not the first time I have had problems with this location,1
325,The rating system is absolute garbage It should either be a 1 star or a 5 star review Anything less than 5 stars should automatically prompt the user to give justification for that rating That feed back should in turn then be shared with the driver/ passenger Also the rating system should have a reset period after a certain amount of time This is coming from a user that has a 498 rating,1
326,Toll routes  this app will give you an estimate price for your ride but wont ask you whether or not you would like to take a toll route If you do take the toll route (usually unexpectedly) you will be charged more with the same estimated drop off time If you dont take the toll route the estimated time changes but you keep the estimated price Too confusing for your drivers and riders Needs a fix Maybe a simple yes or no question before booking rides,3
