,processed_review,0_Service/App related Issues,1_Payment Issues,2_Driver/Ride Issues
192,This app is HORRIBLE So many bugs The payments never work and when they do they trick you into adding more money to your account than you want The app is littered with bugs your driver will cancel on you after an hour of waiting This app is literal garbage,0.21424553552757836,0.7663842904771871,0.019370173995234552
193,Ive about had it with this apps algorithm Dropped from a constant 495 maintained for 3 yrs to a 484 no matter the tips compliments and being on time (even 30 minutes ahead) since I only use this service to get to work and back its subpar service not being able to see rider feedback so you can at least improve Second whenever you need something from the app its always through another misc category Ive had better app service and options through Alto and Lyft Uninstalling,0.9769778549163455,0.011914995056642966,0.011107150027011526
194,I am old school and think that way When someone does the job right then that is just it right or 3 stars Now on the other hand if they go above and beyond then and only then does it merrit 4 or 5 stars But Uber like so many others out there want you to complain for any thing less than 5 stars That is just to lay blame when there is none to blame The result is simple never give any rating that you do not think it deserves there is one reason i do not give feedback or rate people,0.0115482494785637,0.9760537484111188,0.012398002110317522
195,Uber will find almost any reason to squeeze money out of you Not only did they hike my price up multiple dollars *less than a minute* after my initial search they charged me a waiting fee when the cab arrived *less than a minute* after I ordered it I live in a 6 story walkup with no elevator The only way I could have made it on time is if I flung myself out the window and landed on the hood But this is an app rating so Im giving it two stars for how difficult it is to file a complaint,0.01177892152512928,0.368176121301724,0.6200449571731468
196,This app is not worth it go to Lyft The UI lags a lot and is prone to lots of glitches you cant really pick a time in advance so it will cost less and the surges raise the prices near double than what youd have to pay using Lyft For example a short drive to my job would cost me 15$ whereas they want a full 30$ to and back Thats 60 dollars or more depending on how high the surge is every day you use this You also get charged more the longer youre on the road No thanks ,0.7293794336839341,0.010278890572382625,0.26034167574368333
197,Needs a major company overhaul Clearly Uber doesnt apply the feedback from these websites to improve The service is not as safe as it was when it started The app and website arent easy to use and the drivers can lock the riders into a pick up that they actually never show up for There is very little protection for the riders and the company is not ethical when it comes to charging and refunding You cant get a refund if your driver accepts but never shows This is a really common issue,0.2365923111348715,0.7519616737191264,0.011446015146002108
198,This app Sucks When you Order Food its really hard to cancel it Or add things on it After a few seconds and your charged with another delivery cost just for adding something Their app also changes if you walk anywhere or cross the Street This app is all about getting you to spend more money with as many hidden fees you fall for Its always hard to change your destination and thats another fee So be awhere of all the well hidden Fees I was charged over $60 for a delivery Lyft is much B,0.7708576891497121,0.011124820247495752,0.21801749060279219
199,Your app is broken and needs to be fixed I cant schedule a ride ahead of time I keep getting an error screen I have had friends try from multiple locations and they are also having issues Fix it,0.5610855654576368,0.11725738096182231,0.321657053580541
200,Everytime I did a ride it keeps updating and I am losing my money yall need to fix drivers or fix yall app You have good drivers but changing amount of price got to change,0.018529310779460306,0.02184116041191493,0.9596295288086247
201,We are elderly disabled and have no transportation My husband used Uber a couple of times no problem Uber driver took him to his barber shop He waited outside on the elements for 2 and 1/2 hours No one ever showed up We were charged 2 no shows on our card and my husband never left the sidewalk waiting for 2 separate drivers who never showed up Would like to get Uber driver for another ride for my husband to be taken to the doctor at 9am but dont want to get ripped off again,0.35933715291606066,0.4676765443119486,0.1729863027719908
202,Uber has switched maps and is now often innacurate Our home address is now shown over a block from its actual location (both Google and Apple get it right) This has become a huge hastle especially with pickups but also with dropoffs We had to help the driver tonight who was completely confused The real low point is there is no way to provide this sort of feedback in the updated app Switching to Lyft If you are considering whether to choose Uber or Lyft go with Lyft ,0.7385915669848813,0.24973598070628467,0.011672452308834128
203,Scheduling rides in advance is not a good feature if they arent going to be on time I had a ride that was going to be for 17:30 and my uber canceled on me and now I have to wait more time for another one to come which pushes back my schedule I have also have had a bad experience with one of the drivers touching me inappropriately and uber couldnt do anything about it other than refund my ride but he is still driving out there and I wish that they would be more on time,0.013643153853883361,0.2549509938558228,0.7314058522902939
204,Every time I request a ride it says an error has occurred and it still charges me No nevermind I get the money back by the end of the day why am I being charged if your app fails to work Why is it even failing in the first place,0.024850470883061648,0.027428447034828572,0.9477210820821097
205,This is the worst app for scheduling future pickups I have ever used I tried 4 times to schedule a ride at 8:15am the next day Every time they switched it to 8:15pm I was scheduling an uber for my doctors visit in the morning By the time the morning came prices jumped from $24 to $64 and I couldnt afford it anymore I had to cancel my doctors appointment and reschedule for Feb (soonest time) So thanks uber for ruining a poor sick autistic kids life,0.2557583081102294,0.01010927989663172,0.7341324119931388
206,This app does its job for me but I get irritated about estimated delivery times for food when the restaurant isnt even that far away And then when I order rides it doesnt charge my card for days which you think would be nice but actually doesnt allow me to know how much I have left to spend on my card for other things,0.7446181659357226,0.16240370181745734,0.09297813224682012
207,Always have to wait forever to be picked up Needs to do better and pay drivers better so more will be out,0.04171615264131328,0.9156605545194514,0.042623292839235424
208,Bait and switch with out of nowhere changes to fares before you have a chance to order I had a $20 ride become $65 just before I ordered it because of demand Weird I got a ride from Lyft for $15 and it took much less time Ps fix your survey links that actually just try to get you on the Uber website when you havent needed a ride in awhile in order to buy a ridesomewhere Who just buys a ride for the hell of it anyway Why try to convince me to ride when I have no need,0.010925464330751096,0.009668687113196057,0.9794058485560528
209,They opened an arena across the street from my apartment and now I cant get picked up inside a 5 block radius around my own home Very inconvenient and no reason for it what so ever I could understand if it was before a game or event at the arena but its constant No warning from uber that I wouldnt be able to be picked up from my home address anymore Seems like the kind of thing you should tell customers in advance Oh and theres no where to report this kind of issue besides here lmao,0.6122841464513121,0.3733113042134628,0.014404549335225142
210,I just recently signed up with this company and I am not able to edit my pickup location I have wasted much time trying to follow the directions and it is not easy to navigate at all And there is no contact us even with an email and I am to be at the airport at 4:00 am in the morning in about 15 hours I am still trying to navigate how to edit my trip so as not to have to cancel for a cost but navigating the few steps to do so is extremely difficult and not clear and precise,0.5186699622540271,0.40697649207678727,0.07435354566918578
211,Ive been using Uber and UberEats for over 5 years and had a few issues over the years missing orders etc But for the past few weeks I keep getting error msgs when I try to order food or request a ride I contacted customer support who then transferred me to a specialist team who then told me they cant resolve the issue So I guess Ill have to stick to lyft and doordash I wish I could share screenshots of how priority support just ignores my questions and their vague responses to problem,0.009925253416092412,0.009394962854173534,0.9806797837297341
212,Uber in bd is unusable I rarely write Reviews But this app made me so mad that I am on it The car drivers consistently ask where to go If they Dont want to go they will make you wait for 10 min then they cancel Few more times then I have to bare surge price  Its their way to misuse the surge system I am disappointed Pathao is way more reliable ,0.32650958658370094,0.6553442138811951,0.018146199535103963
213,This is the worst app ever I added money to my wallet and I book a ride multiple times because kept saying that something was wrong with my ride or whatever and they still charge me like 5 times I swear I will never use this again ever in my life You guys dont even deserve a star to be honest The only regret I have is for trusting in you guys,0.2003916944755417,0.7854087859181088,0.01419951960634945
214,Its should always have the option to search for a new uber driver when the one selected is too far away No one wants to pay high prices and wait too long for an Uber to arrive Specifically when youre short in time The high prices makes you not want give quality tip to the drivers either That should be fixed aswell,0.30062437005471615,0.6859495471619484,0.013426082783335534
215,Granted the rides at this time (6am) are typically busier I was prepared to wait a little bit but today Ive waited for about 2 hours for this app to find a ride and still havent found one They need to make drivers take rides when someone has waited this long or have the people thats waited be on the top priority Its not that theres no drivers available either Worst experience and Ive never had a problem using uber for the last 2 years Definitely disappointed,0.4710782167834594,0.2245831237129566,0.3043386595035841
216,I update the app and now they charge so much to schedule rides My trip shouldnt cost 4 times as much just because I scheduled it in advance They never used to do this before this is completely ridiculous,0.461604193944291,0.02519902558693179,0.5131967804687771
217,I use to remember using this app alot when you really need a ride home or to far destination it was cheap to call uber 510min drive was cheap now its $60300 for 10 min drive even with pandemic there is no excuse for skyrocket prices unless its car that transforms to gold airplane and all fancy food inside then its worth it  refunds > hah no 4 days later then you get back uber credits instead no matter how bad drivers are you lose in the end 39 stars should be 005stars,0.9795028933392932,0.010603797806537743,0.009893308854169074
218,I have been trying to reach out to them via email since they have no phone number one of their drivers tried to scan me today crash my app now I cant get in and cant get ahold of anyone this has been the worst experience Ive had dealing with a ride sharing company Uber should be ashamed of themselves As a result missed my flight cost me 300 dollars to reschedule flight Guess I wont be using Uber or Uber eats anymore,0.011034951141218254,0.010581647992924093,0.9783834008658577
219,Not very good for use internationally it worked for a day and then out of the blue started not accepting any payment methods I confirmed with my banks that I had cards and funds that should have been working but uber continually refused to accept them Had to spend much of a night on the streets in a dangerous part of town because of issues with uber Would never use or recommend,0.8433898710568795,0.14339486792568684,0.01321526101743376
220,Perhaps add prompt upon entering car for rider to notify drivers of issues where language barrier exists EX If I see an issue I can click the issue in English on uber and the driver sees the issue restated in their app in their language Im all for equal employment opportunity for those who do not speak much English but its stressful to be blamed for a telling a driver the seat was wet and he couldnt understand me Had a great Friday night but stressed the entire following day w/ $150 fee,0.4529019808199197,0.5371577998378906,0.009940219342189827
221,I was charged more then what was shown to me I would have never paid $30 for a 9 minute trip but the app has no options that I can find to contact support The app just says I was shown the price but it wasnt that price but I cant continue disputing it at all I would like to just be charged the usual $1699 for my ride not the $30 that I was incorrectly charged,0.013188413599160387,0.014609815914428566,0.9722017704864111
222,Have had a few drivers cancel rides and thats fine What is not fine is if have to make other arrangements after the driver cancelling and I dont feel like waiting another 10 minutes I have to pay a cancellation fee Thats garbage Now instead Ill use Uber less and less and just plan ahead Uber used to be efficient and convenient Its far from that now Ive been riding for 10 years and Ive seen it go downhill very quick It doesnt seem to be easy to use as it once was,0.2540523767300946,0.7372431377207409,0.0087044855491644
223,Unusable because they are liars Quote 78 minutes then after taking your payment your ride is 20+ minutes away If rides are taking longer thats understandable Just be honest about it Stop bait and switching its illegal,0.32194095467665557,0.6571559831860043,0.020903062137340174
224,I use Uber twice a day 5 days a week so you make a lot of money off me Since youve updated your app so your drivers can now see what they will make for each trip it has been hard for me to get a ride I have to sit and wait 20 to 30 minutes to get to work or get home You need to change it Update 1/6/22 I just had 2 drivers cancel on me This is ridiculous Now Im gonna be late for work,0.3249897482079043,0.6642743700807331,0.01073588171136265
225,App just stopped working a few weeks ago Continually getting an Oops something went wrong message when I try to confirm a ride No where in the apps Help section does it prompt you about issues with the app so obviously Uber doesnt care about customer support Literally forcing me to use their competitor apps nice one bozos ,0.7916825445184631,0.19654810396825875,0.011769351513278167
226,I ordered I ride I tried canceling when it was still searching for drivers but the cancel button would not work then it showed that a driver would arrive in 20 mins I tried canceling many times but to no avail I tried messaging the driver that he shouldnt come he told me that he cant cancel I have to do it he ended up driving all the way then I requested a refund my card was charged then I got the refund In Uber cash (which I have no use for) still very unfair for the driver,0.010925095471189134,0.5156881381014679,0.47338676642734306
227,Drivers are allowed to accept your ride then cancel You get charged anyway Support claims its temporary and drops off Nope The charges post Adding new card payments began failing regardless of card Support is awful and nonexistent Avoid this company,0.2898131929565171,0.6934963128305887,0.016690494212894154
228,App is good but today I set my location to be pick up at home after a while waiting I noticed my location pick up was change to my destination a need it to cancel and requested a new ride,0.47076910006139033,0.5089617534027431,0.02026914653586648
229,Driver accepted ride then called and said he had car trouble and I needed to cancel the ride(why wouldnt he cancel the ride) When rebooking at that exact time price was 4 times higher Checked again 10 minutes later price back down to normal I feel let down with no ride and mislead Its 2pm on a Monday I doubt there is a rush for Uber right now so why the price hike for 10 minutes when I needed a car At least I had the ability to not travel and just reschedule and not getting gouged,0.00858484126942942,0.01068001254261016,0.9807351461879604
230,You guys take way too long to find people drivers I order my ride 30 minutes before I start work and I dont get a ride till ten minutes before I have to be at work resulting in my being late for work You say theirs drivers nearby but you take forever to connect me to one,0.014938470561130747,0.5841348943540333,0.40092663508483584
231,Prices are insane Just a few weeks agoI was payong $2025 for my trip Now they are trying to charge 40+might as wellget a taxi Update This is happening again and the rewards for uber now cost a ridiculous amount of points This is not during surge times Uber is just charging me more for the same rides,0.6087874322820321,0.018249952845404954,0.37296261487256294
232,Way too expensive If anyone opens a reliable transportation business you guys are in trouble because this is not reliable and far too expensive,0.932287979490629,0.03326045417014751,0.03445156633922353
233,Why bother to schedule in advance Scheduled pick up for 810am by 840 driver was still in the same location 132 miles away which was 27 minutes The time they were supposed to be to my location just kept getting farther out The driver never moved from original location I cancelled pickup scheduled with Lyft they were there in 5 minutes and it was 1/3 of the price Uber still charged me even though the driver never was on the way Be aware of this scam,0.012928624039857993,0.720338162716893,0.266733213243249
234,When I try to upload gift cards to my account it says something went wrong try again that was 5 days ago and they wont reimburse me or put the funds on my account,0.9557757653415024,0.0217817370278431,0.022442497630654448
235,Its crazy how late it tells you about this booking fee it has when your already charging me too much as is And then there is no way to contact anyone about it I use Uber a lot and never had a booking fee before and then the price increase in just a few minutes This app is getting worst and worst,0.017182282022160766,0.020068990000416783,0.9627487279774224
236,I could not see a trip I booked and it was cancelled by the driver That was $26 wasted I dont like how inconspicuously Uber books the trip so I lost that money because I couldnt see where to access my booked trips and thought maybe I already canceled it For such a high noshow fee youd think theyd do better at showing your trip information with some sort of notification and a button that actually says booked trips Now im not tipping during future trips just to soften the blow,0.009255615986706685,0.011576539789966452,0.9791678442233269
237,Worked great for two rides After that they denied my payment methods and after contacting support (might I add I was redirected to email support from mobile) they told me I violated their terms of service without even telling me how I did and terminated my account I will be going with Lyft for any rides I schedule in the future and will recommend against this company due to my experience,0.6930420631245467,0.013359250573565884,0.2935986863018874
238,Doesnt allow me to update my card and when inputting a new card refuses to acknowledge it even exists no matter how many times you click on it Also doesnt allow you to delete cards Also didnt save my new card So now Im sitting at home late for work because nowhere in the app does it provide assistance,0.9750907844643688,0.012811301275143103,0.01209791426048809
239,Used this app years ago and it was great However whatever changes were made recently it is not accepting any of my payment methods Ultimately frustrating as I needed a ride for a time sensitive matter and could not book a ride Will be deleting This app is just taking up space in my phone now,0.7100579619749413,0.275686984066027,0.01425505395903168
240,The app could use a lot of improvement One time the same trip gives the closest route whereas the next trip it takes you 10 miles out of your way Also there is no way to give constructive feedback to drivers without dogging their score and just selecting just a preset issue,0.017251346448114598,0.9644752759806922,0.01827337757119327
241,Worst experience ever tried requesting for rides app kept saying went something wrong and keep on doing that since we were relying on uber to get home after the bar Fortunately town has some cab services and got a ride this app needs work internet was fine was no issue from our side,0.6646952630319067,0.3208667481141808,0.014437988853912386
242,Aweful service Software bugs result in fraud The software wont always let you request to have a fraudulent drivers charges reviewed Then when time runs out they say both sorry they cant help you because time ran out and they tell you to apply for a fare review within the app which is idiotic because it clarifies that they they are not reading what you wrote Customer service bots or the service is no better than if they used bots Use über to be defrauded,0.17413188845062003,0.813953707545067,0.011914404004312974
243,I primarily use UberEATS for food I cant get to (I live pretty far from restaurants) It is unbelievably ANNOYING to 1 Order something and get the wrong order 2Rude drivers (to me or the store employees) 3 The driver EATS MY FOOD Then I get a refund but no real way to get in contact with the driver so its always going to be a gamble if/when my correct order gets here I give nice tips for mediocre service Tldr Dont use UberEats Use GrubHub or some other app,0.3171212590124436,0.011878554947788023,0.6710001860397684
244,Its good and all but sometimes they charge a big some of money when the distance is not that far away then say that they will give that money back to you but then they actually dont and sometimes when you make a schedule the uber wont pop up then they charge u anyway,0.7816215540752659,0.1964506655174139,0.02192778040732027
245,Screw uber eats Literally the worst app on the planet The UI is confusing and unclear Going back on Android does not work properly I have to close the app an reopen it to go back Additionally I cant cancel my order It says there is a way to cancel it but I cant find it Not to mention that the food is insanely overpriced This app and everything about it is a case study about the inherent greed and evil in humans,0.87230437695067,0.11472686314054645,0.012968759908783606
246,This review is specifically based on Ubers grocery delivery service It was so bad and I gave them so many chances that I refuse to use them all together They gave me a $10 credit and just completely didnt deliver the order that I used it on and said they were sorry and that was all they can do So sorry this is all I can do,0.9649183809416778,0.016340113874430684,0.01874150518389152
247,This app has a really realiancy issue The uprupt cancellations really effect my work life and find Lyft to be more reliable even when I use the schedule function Today I attempted to order food from the Uber eats side My first order I never got I tried to contact the person but they hung up on me The second time I tried to order food with in 6 mins of the order being placed he canceled,0.08216183860808526,0.011883461979515715,0.9059546994123991
248,Very happy to see these ratings get tanked Dont bother getting Uber anymore Its dead There are no drivers its scalping what few customers it has for every penny and you have to pay $30 extra to schedule a ride ahead of time when Lyft only charges $5 extra Uber is absolutely horrible Do not support them,0.22984857234984624,0.6636457783630326,0.10650564928712107
249,Horrible app update No thanks App wasnt user friendly with my galaxy Beyond pissed off about my service with the app  I tried and tried Ended up walking to my location in 15 degree weather Rather hitchhike way home This is the last time I use uber Lyft app worked fine last week,0.587569228242236,0.3994675248597521,0.012963246898011871
250,Wow this app ease of use has tanked severely in the past few years Cant add profile picture rather important for server safety they should drop food stop greed and just drive Sheesh To think I drove at one time Awful interface and errors galore Feel for the Poor drivers Cant add any favs except where I thought about going during set up and further extra stops Not good at all,0.9349316880107169,0.054028440328368586,0.011039871660914692
251,Idiotic platform Wasted 40 minutes of my time by not connecting me to drivers who wanted to drive me to a destination No way to address this as well,0.6554018480095103,0.3149209359446688,0.02967721604582093
252,Can no longer see/view family members when they are on a trip Fix this asap,0.4818047319880897,0.4617521209140968,0.056443147097813624
253,Update: 1 star now I had to be at a very very important meeting at 12:30 Set my pick up time for 12:15 as it was less than a 10 min drive (Its v cold where I live and cant walk outside) I ended up being connected with a driver over 20 minutes away FINALLY at 12pm I was 30 minutes late to my meeting due to this Uber is utterly incompetent and needs to be shut down It also charges ridiculous amounts at seemingly random If theres that much of a driver shortage just shut down the app ffs,0.008370729944650927,0.9836108988837154,0.008018371171633516
254,Ive been using uber for years Never had an issue until now I seen over 200 dollars taken out of my account Jan 16 22 I was confused because I never made an order recently with them I then go and ask them whats the charges about The customer service agent said that they didnt charge me for two orders back in October and November of last year because they had system issues Like are you guys serious Its been 24 hours and no response as yet Come to find out its a double charge smh,0.010522341649608661,0.40803084611065293,0.5814468122397384
255,The driver asked me of the PIN I didnt turned on the feature Thats fine I turned on but the pin didnt show up The driver also tried to typed my phone digits not working I lost 10min In the end I cancelled the trip and got late for my doctor appointment This is terrible,0.016765011358931648,0.33230693853870763,0.6509280501023608
256,I have been navigating through any/ and or all these different apps for uber ONLY trying to put the app back on my phone for my mothers upcoming doctors appointment This was absolutely crazy Strenuous and rediculous The app wont download to my phone because it has the first app which is uber eats on my phone and therefore IT WILL NOT LET ME AND I CANNOT FIND THE SECTION OF HOW TO UPLOAD GIFT CARDS,0.9709657324146933,0.01292160589123488,0.01611266169407178
257,so I cant even get a ride or order food it just keeps telling me to update my payment method which I did several times now it just tells me oops something went wrong try again later I still have about 40 dollars on this app and I want it back if this isnt fixed,0.9695073084638007,0.014799702019975595,0.01569298951622364
258,At first it shows me all the available drivers and options I have so it seems to be working then Everytime I try to confirm the ride the app closes so I cant confirm anything and I end up with no ride/driver Absolutely frustrating App dosent work,0.20176751178327515,0.7791598777488851,0.019072610467839823
259,Periodically at updates Fubars payments Last time I noticed Google pay as an option Was that there or a new thing Google pays Uber to accidentally default y 2 Lacking ANY support if u arent IT savvy my wife Leaves u stranded Dont help they now allow drivers to dump u before pickup if they find a ride that pays more and report it as whatever they feel like no mask not there ,0.2520108590259469,0.7350708300458614,0.012918310928191734
260,Says it faster at getting you rides but whenever I use lyft its cheaper and faster The price has went up And takes way to long to find a ride and when I do tip the driver I open app back up its asking me to tip the driver again It will ask me 3x to tip the driver,0.604047754590724,0.3792867261866364,0.01666551922263955
261,Ive been using Uber for over two years I know fare prices fluctuate from time to time But now due to Higher than normal customers the fares have nearly quadrupled $48 for a 2 1/2 mile trip Absolutely ridiculous Sounds a bit like price gouging to me,0.2627967293154071,0.017734439997085846,0.719468830687507
262,Dont trust them Theyll charge a fine and if you prove theyre wrong they change the reason I was fined $40 for my paymenteven though it went throughproved it and then they changed the reason to making a mess in the carwhich I didnt still waiting for pictures of the mess,0.9613638189979511,0.019889865478244634,0.018746315523804256
263,Requesting a ride was very easy the Uber driver arrived as expected Everything was smooth until 10 minutes into the ride Our driver was very drowsy heavy eyes falling asleep at the wheel My husband striked up a conversation with him on two different occasions to keep him awake Later in the day we got an adjustment on our bill and the driver added a $40 cleaning fee for a gum wrapper left on the floor from my kids,0.21299451099410033,0.015623798958265121,0.7713816900476346
264,Not a fan I regularly choose Uber green as a rider and get cars like fossilfueled hybrid Toyota Camry it gets 30 miles per gallon of *fossil fuel* Thats not green thats greenwashing I use Uber when my electric car is in the shop because they give me Uber credits Your response is inadequate I dont want you deep diving me I want an a car with no emissions when I choose a green ride not a car that is ultimately a fossil fueled polluter and Im saying so in public Minus another ,0.014287466416996599,0.707535701569748,0.2781768320132553
265,Noticed fraudulent charges on credit card for an unauthorized subscription Uber help refused to refund and was only willing to give a credit in the app The subscription charges dont appear anywhere in your account on the app you can only see actual charges on your billing statement,0.9670777325361996,0.017075572884788778,0.01584669457901164
266,This app hasnt worked for me the last six months When I try the final step to confirm my ride the reply is Oops something went wrong Try again later After about six tries I give up and use Lyft,0.9588835712111135,0.02085215629358122,0.02026427249530533
267,Awful treatment of drivers  Every time I try to tip my driver the app crashes Something went wrong BS All that went wrong was me trying to put money in the pocket of the driver who safely drove me to my destination Ridiculous,0.6677797692218869,0.3143637751791381,0.01785645559897507
268,Raising your prices an extra $1520 just because its busy is ridiculous U er was supposed to be a cheaper alternative to taking cabs but now theyre worse than tha cabs Done with Uber yall suck now,0.11213632684783055,0.869591211414133,0.018272461738036334
269,Im unable to get the receipt in English for reimbursement It doesnt help even if Ive removed all other nonEnglish languages in language settings of my device and google account and uninstalled/reinstalled Uber app I guess Lyft is the only choice for my business trips,0.9706127894428778,0.014717490761395127,0.014669719795727067
270,Oh wow So many bad reviews Ive always used Lyft but i found out that Lyft robs their drivers and Uber robs them less I always tip cash to try to compensate but i decided to try Uber for the first time The app gets stuck in the loading mode after i hit get started Ive updated Ive waited and waited and waited watching that little circle go around and around trying to catch itself for eternity This must be devastating for all the drivers who are not connecting w their rides,0.9208671623359137,0.06976490286368879,0.009367934800397486
271,Uper services in Istanbul was really bad especially on Saturday and Sunday the drivers asking for extra money sometimes double of the meter,0.47292719728640853,0.4957135540790592,0.03135924863453225
272,Lately it wont let me use the cash I already have in my wallet Im trying to get a ride right now and its not going through or even reading my location correctly First half from september 2020 I got a new phone and the cash was gone when I signed in Its back after a while but gosh I was furious Its ok other than that I guess,0.7479664920373821,0.23606944510675215,0.01596406285586569
273,In app texting doesnt work to try and tell the driver where you are if its hard to call ,0.04871141748743569,0.04552977954014625,0.905758802972418
274,Dont rely on Uber to get you anywhere in a timely fashion It doesnt matter if you schedule six hours ahead for a driver to come itll cancel or say theres no one out (which is doubtful in a city as big as this) And this isnt because I live somewhere hard to reach or anything I literally live on Main Street Im right in the middle of everything Its good for if youre not in any kind of rush but if you want to be there by a certain time account for way more than driving time,0.6229009718380282,0.3667474729092843,0.010351555252687328
275,I literally have not clicked on this APP in over 6 months Surprisingly I got a charge they could not find the charge even with the account number trans number and photo evidence Ive filed 3 times Amazing how being inactive creates charges with this app,0.9592325695222181,0.020438116100261597,0.020329314377520183
276,I was continually charged for things I didnt purchase and then today I was charged $100 Im deleting the app and I want a refund They take money out your account when they want its ridiculous and unreasonable,0.2419593380122622,0.46684183593531353,0.2911988260524243
277,Uber rides are just fine But never order food from this app I guarantee you that you will ALWAYS be missing something I never get my drinks at all,0.6976366545301591,0.03299024182509134,0.26937310364474965
278,Uber itself is great website and app are eye appealingeasy to use However the drivers Ive had50% chance to have a bad experience my history of 6 yrs continue to get drivers canceling lying saying they picked me up and didnt (which means you cant get another uber until they stop driving all over the city) have had driver refuse my ride pick me up w/ random people in the car driving their own route and getting lost blaring music text and drive Why do I keep taking ubers No choice,0.7932306647115361,0.1978117673176519,0.008957567970812045
279,The app developers should be ashamed of themselves Too many glitches I cannot use the 2wheel feature anymore Completely crashed Customer support is even worse Put in several requests and they said I should contact Lime Contacted Lime and they said its a glitch with the Uber app,0.02163662541127198,0.018321581874864278,0.9600417927138637
280,Worst experience Unreliable time Booked a ride in Richmond was canceled twice Then again in Orlando book in advance waited for 55 minutes map location of driver and time keeps expending Cannot connect with drivers Then the driver dropped me at the wrong hotel because their map doesnt coincide with Google maps,0.01323165049100057,0.9734833202497272,0.013285029259272286
281,After installing the app scheduling a ride  giving my card info for the almost $28 it was going to cost to go from Chico to Manette AND receiving a confirmation that my ride was bookedI stood out in the freezing cold watching the time tick away til my driver was due to pick me up As the countdown clock hit 00:00 mins til pickup I got a msg arriving soon Id been waiting 20 mins The app continued saying arriving soon for 15 more mins then I got a msg sorry no drivers available ,0.7306192426926845,0.2592585443879564,0.01012221291935917
282,Uber will not let you use what you put in your wallet for your uber cash balance to reserve a ride Then they double charged me Still has not reversed both charges They owe me $30,0.04231135967597783,0.930040242515657,0.027648397808365224
283,Not great Drivers will regularly pull up to pick you up and then drive away without stopping  or accept the ride and then drive in the opposite direction instead of picking you up for 15 minutes hoping you cancel the ride so they can keep the money Be prepared to wait 10 or 15 minutes for a car then have it not pick you up then wait another 10 or 15 minutes for the next car,0.4203387100828042,0.5676054916843092,0.012055798232886578
284,Very very unsat customer support I called customer support about someone using my number by accident and told me to contact my phone provider Completely useless Came here and saw an email to contact support The email isnt even in use Went online to try and contact customer support and Theres no way to do that They want you to sign up and use the app Ill never utilize uber services because of this Fix yourselves,0.08046557215482016,0.009912944955486001,0.9096214828896939
285,I just noticed that on my recipients shows Ive been getting charged 5 dollars or more for tolls I only go through 1 toll for $175 So why am I being charged triple the price Thats past outrageous I dont for see me using Uber ever again  All December now January taking extra funds Also was charged waiting trip charges  I will for now on be using Lyft,0.3656617342423659,0.015166624697099472,0.6191716410605346
286,I think Im going to talk to an attorney about my legal options and class action for your pricing scams If I plan a ride in advance you add a $1450 upcharge that you dont explain to a ride that wouldnt even be available if ordered less than two hours in advance Whats even the point Its also like this when rides would normally be available The point of scheduling the ride is to guarantee a ride Youre milking people for needing to get a request in before everyone is offline,0.025538388964698344,0.010130020605777314,0.9643315904295242
287,They charge toll fees when you never take tolls They also sometime charge you for rides that werent taken,0.9119029053850062,0.04823338519450818,0.039863709420485664
288,I am a regular customer with Uber I spend several hundred dollars a month on rides I have been up charged on at least three other occasions and just let it go because it is very hard to get in touch with anyone at your company but today I had an issue and I need someone to get back in touch with me and not ignore me or disregard my message I have tried contacting you through ubereats your customer support line and looked online for a phone number only to find out you dont have one,0.01164970880095497,0.011408106316470323,0.9769421848825747
289,Always inaccurate while the ride can be good the app has had tons of issues in the States When traveling abroad its more accurate Driver hasnt moved in ages,0.03671922153488938,0.9322090656412975,0.031071712823813106
290,The rates are not fixed and very problematic after the ride Not usefull service to avail,0.05271891934507575,0.05086287042023592,0.8964182102346883
291,Keep sending Me Too Many alerts and notices when a car is in my area When I need it thats when I need it I dont need to know if its a car in my area,0.031730693272830165,0.029449468526910688,0.9388198382002592
292,The customer service is terrible Over an hour ago I asked for help in the app because of an error with putting cash on the Uber wallet No response then I am forced to tweet and then I am told to DM them I did that They ultimately tell me to make a resquest for assistance online and sent me a link which is exactly the same as the support request they wont reply to In the DMs I requested assistance in English and they still spoke to me in Spanish,0.22613594279287147,0.7616049604159532,0.012259096791175223
293,Its awful Absolutely worthless No customer service what so ever It NEVER knows my location correctly Can not accurately tell me when my driver will arrive and doesnt work correctly,0.49313646704730196,0.48118482163451537,0.025678711318182633
294,Ive always had good experiences with Uber (not so much Uber eats) and I would rate five stars but I used 1000 of my points for a food order and then the restaurant cancelled the order and I was out that 1000 points I messaged them about it and never heard anything back and since Uber eats and Uber are the same company and Ive already left a bad review on Uber eats because they have already screwed me once before pretty good I had to leave this review on Uber Smh,0.009998854039386058,0.009615136685773813,0.9803860092748401
295,The map is somewhat inaccurate as well as the fact that every time I need to book a ride I need to have a piece of identification to use The app as it needs to verify my identity every time this has never happened before so I hope it gets fixed pretty soon,0.24362838740980972,0.7384093417084152,0.01796227088177507
296,Extremely disappointed Ive been an Uber platinum rider for years yet with that reward distinction they claim that you receive priority support FLAT OUT LIES The app offers absolutely NO way to reach out to support at all All their help tab does is run you around So I spent thousands to earn platinum status since it supposedly offered a priority support only to be let down and see that theres zero difference between any of the levels except them increasing the price of the rewards ,0.012897300067196322,0.012320776101965818,0.9747819238308378
