,review,sentiment
171,Absolutely cannot stand the new full screen multitab interface I opted out of the beta just to get rid of it Now that the update hit Im going to install the previous version Its so annoying  cumbersome Im leaving this review Functionality is still fine as before but I just cant understand who would think these interface changes are an upgrade in any way Wish software companies would stop trying to fix things that arent broken Or at least just make it a setting we can toggle FFS,1
172,The new update is hot garbage Fire your QA team Half the time the app is not showing me the latest messages in a channel Ill get a notification of a new message but it doesnt show up in the channel unless I force close the app and reopen it This is completely unacceptable for a messaging app and it never happened with the previous version Also it diverges from the desktop apps UI in a way that is inconsistent and frustrating Dont fix what aint broke,1
173,Used to love this app I use it for work and social Its gone downhill in the last several months with random restarts wrong status (showing people offline when they arent) poor video experience (dropping calls on solid internet speeds etc) messages seemingly randomly not sending freezing on my pixel2 etc Not impressed anymore If there was a better option Id tell my company to use it I keep hoping it gets back to what I originally loved about it (reliable),2
174,This app has been nothing but a headache since Ive installed it for the sports podcast I am on Instead of the notifications just dropping down it also pushes my active screen slightly back making it difficult to type or pick something I am trying to pick difficult Getting out off snooze mode is difficult if you havent actually figured it out and I dont need that blue notification telling me I have unread messages when Ive read all the messages,1
175,Update is making every interaction I have miserable Its as if the screen freezes every time I try to tap or text like my touch screen is covered with goo But its not my phone  no problem with other apps Everything takes 10 times longer Editing to clarify the similarity to another reviewerss experience where a tap seems to be interpreted as a tiny swipe  so the screen bounces around when I try to place my text input cursor somewhere else in a text box or when I try to tap Enter,1
176,First off I extremely dislike the new layout I say that as nicely as possible More importantly the app is just not working well for me New messages are not loading have to close the app and reopen it for them to show up Notifications are missing at times Many times when I click on a notification if I do get it it takes me to the channel but does not have the latest message so I have to close the app and reopen it,2
177,The app has a lot of potential but is unfortunately ruined for me by a lack of trust and respect for the chosen settings First if I set a DnD then I literally just asked to not be disturbed so please dont give others a oneclick option to override my setting and notify my phone late at night Second please allow me to decide which channels Im in The concept that an app even allows the org owner to make channels mandatory and unleavable again shows a lack of respect for the user I promise I know how I want to use Slack and which channels and notifications are useful to me just let me do it If these issues didnt exist it would be a 5star app but alas it feels pretty bad to not have control of how you use an app,2
178,Missing notifications on Samsung tab s5e There is no red number signifying unread messages on the icon on my home screen (Like on the app for iphone) I have to go into the app to see if there are any unread messages App icon badges is selected in my app settings The settings for notifications are very limited and I cannot adjust anything there It appears there is the option but nothing happens when I click,2
179,You may as well use Gchat or any other IM platform It lets you chat with people but imposes tons of arbitrary restrictions that you wont know about until youre trying to send a file or change your notification preferences (which are busted as hell by the way) or find a conversation you had a long time ago The reason for all of this is they want you to buy a premium plan which my employer a small independent business refuses to do Two of the three problems I have are supposedly better if you have premium but it doesnt change the fact that changing notifications preferences is like pulling teeth and you will get tons of notifications by default to the point where youll want to throw your phone/tablet/computer out a window,2
180,This app is so unreliable Whenever I get messages with preview notification on my phone I cant read them on the app like they were never sent to me How does that even happen Luckily I have the app on my laptop and can see the missing messages there but it is ridiculous how this keeps happening Even when I can clearly see the message on the laptop it does not appear on my phone it just skips to the next one I never had an app with that issue before I would love this app if not for that,1
181,This is one of those apps that everyone uses only because everyone else uses it It doesnt work very well on Android Calls absolutely do not work on Android Bluetooth headsets do not work on Android Screen sharing doesnt work on Linux dual monitors always shares both your monitors as 1 huge screen (I shouldnt have to apologize for having dual monitors when Im on a call) Im sure all these issues are fixed on Windows (and maybe even Mac) but who cares Those platforms are chock full of apps that work Ppl say lets use slack I hear it works on Linux well it doesnt so lets not  Original Review: (this still counts because of their stupid magic link thing you cant just know your username and password and slack channel name you have to also get email on the platform your trying to login with If you want to login on your phone for example you cant use your desktop email to verify your email address Its so nonintuitive) The most confusing app Ive ever used Spent 15 minutes and still cant login You guys must seriously have meetings about how to make this app difficult to use I use slack on the browser want to use it on the phone this app does not give me that ability,1
182,Update ruins interface for me It used to be I can open slack and be right where I left off Now I have to swipe to get back to my conversation Ill still use it because I have no choice but honestly it takes more effort to use this interface than the previous one Also why the bottom home dm ECT ribbon Pointless takes up more screen space and I could easily just choose what I want from the list like before It used to be I could bring this up when I wanted Now there is no choice,2
183,I have been using this for groups who text in Spanish for politics or to help people struggling during the pandemic We connect them with programs  grants that may help them I can only use programs that other people design Its complicated We get 300 names  phones from public records If someone needs an electric bill paid I find the answer that someone has programmed check a box to send the correct information or forms  Ive helped people connect with what they need,1
184,Recently this app has been very buggy on mobile and OSx Moreso than usual On Android it forces you to sign out of some workspaces unless you click on others first and then circle back and try again Its like some kind of weird cookie and timing problem If I had not been using slack for years I would be very concerned As it is I am accustomed to this nonsense but I still want to call it out in case firsttime users are experiencing this,2
185,App is terrible does not let you log in Sends you an email to confirm the device but does not load on device Terrible app 10 out 10 do not recommend,1
186,Notifications dont work Randomly either dont show up or flash up momentarily and then vanish Even worse the app sets the message as read so I cant see which channel it came from Multiple times a day I have to manually cycle through all my channels to see what Ive missed Getting notifications on the phone breaks the entire tracking system Amazing Slack cant figure out a problem solved by every other messaging app I use Seems they dont think its their problem,1
187,Ive had problems getting notifications since our company started using slack Ive dealt with the notification issues This latest design is just not thought through If Im on my phone I want it to function like the rest of my phone This is just a mess UX innovation is great but only when its intuitive,2
188,The Android app is absolutely useless Push notifications seem to have a mind of their own They almost never come on time and some of them show up minshours after Ive already read the message in app The worst part is that new messages dont show up even when I have the app open and pull down to refresh I open the Mac and see that I have unread messages from hours ago that never showed up in app Im really surprised and dismayed at how terrible Slacks Android app has become,1
189,this app kinda sucks it will randomly stop making sounds and vibrate only when you get a message then just completely stop sending notifications causing you to miss important messages i checked my phones notification settings and the apps notification settings and all were on yet i still received no notifications had to uninstall and reinstall for it to properly work again i use this for work and if i dont know im being messaged or tagged it can completely screw up my day,1
190,New app is absolutely horrible The inappropriate use of swipe (now for navigation instead of specific functions) cause you to have to try 345 times to long press anything as it always thinks youre swiping App defaults to channel list instead of most recent conversation Notifications dont work right anymore Blown away that everything was made harder to use instead of easier,1
191,Just auto updated to newest version It is awful If I didnt have to use it for work Id delete it The ease of use/functionality has been removed in place of something that forces you to navigate between what you want to look at and everything else You had a great UI before why change what didnt need fixing,1
192,Pulled support from android seemingly without any good reason I can now open the app and tell I have messages waiting but no way to read or respond to them,1
193,This app is awful It frequently will just give up and never update Ill see there are unread messages in a channel but when I go to the channel theres nothing there Then on another device I can see the messages Or sometimes I will select a channel and Ill just see a blank screen no buttons no text no loading indicator nothing for a solid minute before it updates This has been going on for at least a year I do not believe this app will ever be good I have wifi turned on at home,1
194,Notifications frequently do not show up I had to set a periodic alarm to check for new posts DMs and chats are listed alphabetically on the home page not chrono If you want to see them chrono you have to tap a different page If you read a message in the app or through the web without tapping the notification on your phone the notification stays One more little thing: when youre done typing the back arrow in the top left does not go back It closes the keyboard first,2
195,This app is really good for teamwork I have used it on both phone and computer to have access to my chats at all time The only problem I have so far on the mobile version is app inability to share video There is an option to share photos and other files but not video The only way to share a video is from gallery its 2020 and most apps are capable of this,4
196,Latest big revision involves swiping between screens and whenever I try to tap something it registers it as a tiny swipe instead of a selection I have to tap super lightly to make sure my finger doesnt contact more than a pinpoint on the screen Did no one use the app before it was released Also messages seem to get lost  I get multiple notifications for incoming messages but can only find one of them when I open the app So frustrating,1
197,After the slack team pointed out how to change the back button/gesture behavior the app has become immensely more usable and I propose that the toggle for this should be set to channel list by default and allow user to select exit if they want to (but who would want that anyway) Gets the job done if you get your settings and configurations just right Still no match to the desktop app,4
198,I fell in love with Slack at my workplace over the past couple of years where we use it all the time The most important thing to keep in mind about Slack is that you cant expect it to be just another messaging app  it is much more than that  it is more like a communication and sharing platform built around messaging When you combine Slack with other apps some amazingly powerful things can happen The Android app is very close to the desktop app experience unlike many mobile apps that are often weak when compared to their desktop version Many of the negative reviews seen here are based on poor connectivity having nothing to do with Slack or resulting from ignorance of the Slack features that allow amazing control over everything including notifications for each channel and availability Once you understand what Slack is you probably wont complain about what it isnt The Slack team does a great job of adding features over time that are logical extensions of what is already there without breaking anything,4
199,This app has been giving me issues for over a month now I can no long interact on it Ill see a message notification but when I open the app to respond it tells me that my work space is unavailable This is very frustrating and slows down my productivity I hate having to open my laptop just to reply to slack because the app on my phone is a malfunctioning waste of space I would like a solution asap,1
200,I hate this app Notifications sometimes take forever to get It is super annoying as a workplace tool I have to be subscribed to like 10 channels and get notifications 24 hrs a day I cant keep track of what is going on This needs to be streamlined somehow to make it less busy Maybe have channels people cant reply to or something The whole app could easily be replaced with texting and phone calls Kind of a waste of time,1
201,Best workplace messaging app point blank period Others create silos where slack destroys them Calling has gotten better but still not their strong suite Would be nice in a pinch Which is where I find myself from time to time Seriously I love being able to keep an eye on all of my areas of interest and be available for my team and have it not feel intrusive Theres a reason these guys are number 1,4
202,Was good Then suddenly updated and boom: all my productivity goes out the window with a new design that is much less intuitive and less efficient than before Poor design decisions abound throughout and constant swiping is now required Hate it when companies decide that they can just change the product I paid for after the fact ,2
203,The app is a little awkward If I start a conversation in the desktop version the last few messages in the convo are not always shown in the app That makes it difficult to switch from the desktop to the app if I need to continue my convo on my phone That may be a problem with my wifi connection but I havent seen a way to refresh where it will sych with the desktop chat history,3
204,The consistent issues with this app for the past 34 months has been pretty bad Examples: my drafts dont work I cant edit a draft message when I click the text field it takes me to a new message My groups I organize my messages in doesnt save on the app from when I make edits on the desktop Ive had to reinstall the app 4 times because it lasts for days without updating Proper notifications dont come through and I dont see messages HUNDREDS of times over the past few months,2
205,Its a big hassle to navigate the layout especially in opening various chats Im part of Nonintuitive layout/navigation Also not sure if this has online storage (which I would really like to avoid using all my phone storage) Additionally if you have a Slack account with any given email and you delete that Slack account you can create a new Slack account with the same email right,2
206,I would have had a five star rating before the most recent update I did not update for about 3 months but I decided to update about a week ago and have been having such a bad experience I think there might be some sort of memory leak because about 30 seconds into having the app open things start to slow down exponentially to the point that you have to wait 30 seconds from when you actually tap on the text input field before the keyboard shows up and you can start typing Unusable,1
207,This design SUCKS I dont want the main panel to be a long list of TEXT names of channels and people This does not facilitate quickly navigating conversations I also need to be able to quickly switch between conversations without going back to this HORRENDOUS main page of TEXT names Unbelievable I can see this being the start of Slacks decline all because some idiot had the idea to fix a brilliant design that was never broke Not ok the app constantly freezes and crashes my phone now,1
208,Idk what happened but the last update made the app lag crash and delay notifications by hours Sometimes I cant even type or read a message it lags so bad Before the update 5 stars But until it gets fixed 1 for sure Its that unusable Ive resorted to going to the web app on my phone Yikes,1
209,You KNOW your new UI is bad when you have to include a tutorial that explains how to use it to someone whos been using your app for years I happen to think the new design is also ugly but thats just my opinion Usability is undeniably worse so its no surprise to see that other recent reviews seem to reflect that And after trying to use it for a day Im also already noticing the slowness and endless loading screens that other users are reporting I thought Slack had better QA than this,1
210,Since the update it SUCKS Like the others swipe to move between conversations It was there before the update now its the only option Come on think before removing things because you think it might be better I cant even downgrade to the better interface because it doesnt have an option to remove updates Smooth move folks,2
211,This was a good app but all of a sudden there is a major issue with it and my S8+ It doesnt ever notify me when I have been pinged I have to open the app and see if anyone has reached out to me which isnt ok if Im away This is definitely some kind of update issue as everything else has been checked on including Slack tech support Whatever you guys did fix it,2
212,Notifications suddenly stopped working even when turning off batteryrelated optimizations for the slack app Also the / button is gone so I have to hunt for it on the Android keyboard and my particular setup does have the / in an easy to access location I still like slack for chatting with my friend groups and family,2
213,This app worked great until I updated it today 4/24/20 It wouldnt let me in the app at all (animated logo with no end in sight) until I pressed on the app icon and went to jump to and typed in my channel that is the only way to access it my workspace is all messed up no channels that Im a part of listed it keeps saying offline and so I hit the refresh type of button and it goes away but not for long this app is totally messed up now 1 star Update: works as expected now5 stars,1
214,I am greatly disappointed with the new mobile apps navigation After the recent updates to the desktop I had high hopes for a great new mobile app Having to swipe contently to get around is quite about for me I am sure there are many who will love the new design I just wish slack had a option to pick between the two interfaces,2
215,Latest update cluttered the UI significantly and made it difficult to use The latest update also broke message sending My messages now fail to send each time no matter how many times I tap them to attempt to resend I tried submitting a feedback message and it also failed to send Previous versions of the app were fantastic  hopefully these issues are resolved soon,1
216,Lately when I see a highlighted channel and tap it sometimes it doesnt show the new message in the app even though there is one The channel remains highlighted and theres nothing I can do to refresh it to get it to show the message Very inconvenient for a product my job uses I just have to get on a computer or wait until the app decides to show the message Force closing the app as restarting it doesnt work either Please fix it ,2
217,Works great But the new version took away the ability to mute for 1 24 hours etc Now you can only turn then on or off If I dont want to be botherd with a channel I have to remember to turn it back on Please bring back the other options again I hope it still mutes my PC when I mute the phone Have not checked that yet,3
218,[Update 5/26/20: Problem appears to be fixed Thanks Slack] Navigation look feel and basic usage all are fine Biggest issue for me is that the latest update made uploading photos take so long For some reason on my Pixel 2 XL when I go to select a photo it takes a ridiculously long time to show the photos in the upload gallery Not sure if this is a common issue,3
219,The redesign for the Slack app made the app worse to use Although gestures have been adjusted the most recent update broke the ability to quickly and easily flick from left edge to access channels and workspaces Now said behavior scrolls the chat on phones with curved displays especially Theres not much in terms of Preferences to turn off or disable this The same feature has also caused reacting to messages to be harder (gesture takes over as a swipe despite a quick tap),2
220,Im not getting any notifications on one of my companies channels It was working before just fine I left the channel and rejoined and it worked for a day and then stopped sending notifications again for that specific channel The rest of the channels are sending notifications fine I have all channels set up to get notifications How can I fix this Thank you for your response I was able to troubleshoot my android and everything appeared fine How do I run the notificaitons troubleshoot test on my desktop Thats where the issue is thanks,1
221,Ive been using slack for years However over the past several months their quality has decreased as the outage time has increased Theres been at least 5 sizable outages in the past few months which have severely impacted our teams communications at a time where digital communication is more important than ever Its been extremely frustrating and has not been proactively addressed by Slack I would recommend looking elsewhere,2
222,In general it is a good app But once you open it with a certain passwordas I did accidentally on my phone linking with previous work but not my current workplaceId like to relog in using my Google connections to the current work But Slack keeps sending me back to the previous version I havent managed to log out of the phone version so far although I am able to use the correct one on my laptop It would help a lot if I could easily merge the phone one Thanks,3
223,Android TV  Tablet not easy to use I am using Odroid running Android 9 and this app is difficult if not unusable to switch workspaces Adding an existing is even more difficult Threads side bar once opened cant be closed or controls are invisible App starts in portrait then rotates constantly and is ill formatted for 1920 by 1080 with keyboard and mouse as input device This is typical of most Android applications but someone needs to reconize this Streaming devices are often TV HDMI,2
224,Last update KILLED THE APP Were having SO MANY issues every morning with conference calls People in my team had so many issues with the iOS app now Android is now on par with iOS with the latest update The volume output on speaker is now SUPER low Some users are muted and cant ever unmute God damn slack please step up your game You went from a perfectly working app to something completely unreliable in your last update,1
225,Mobile notifications which is probably the biggest reason to use this app are absolutely horrible More often than not I get notifications for messages that I read hours before I rarely get notifications on time Other people in my company have experienced the same thing We all just ended up turning notifications off because theyre so bad,1
226,Inconsistent Sometimes I get messages right away sometimes not If my desktop app is open not necessarily foreground but minimized my mobile doesnt receive notifications As of the last few months a more annoying issue has risen: I will get a notification on mobile tap it in the notification tray and the channel to which I go does not show the new message Not until I reset cache can I see the new messages This is a daily occurrence,2
227,My messages keep disappearing while Im writing them and not only are they not saved but there is no saved drafts or archived option anywhere in the entire app menus or preferences The instructions in support for this issue or as close to it as I could find direct me to menu options which do not exist in the app I installed Tedious And I have to use slack for a committee Im on,1
228,Notifications not working properly Images show up as a black tile in gallery when trying to attach half the time When typing in username to send message to someone new I click on their name and nothing happens and it doesnt make a new thread Only way for a new thread is to find one of their previous messages in another group /channel and then clicking send message,1
229,SUPER responsive devs  replied within a day and fixed the problem If youre having trouble adding workspaces do as they recommend in their reply Works like a charm and you do NOT lose what you already have Thanks again (Was: Cannot add a 9th workspace Crashes dead 100% of the time S10+ Its great for the current workspaces but I really need to add one),5
230,we use this app for our organization and it works greatmost of the time Recently I have been having major issues however My messages will randomly disappear after I have posted them very frustrating Sometimes a message also appears to post twice but then *usually* corrects to only having sent once after closing and reopening the app Please fix,3
231,Only one issue but big usability goof Starred channels with unread messages show up in same list with unstarred with unreads The whole point of starring channels is to see important unread messages amongst the flood of stuff you usually dont care about The mobile app kills that feature that is present in desktop app Big drop on the part of slack Otherwise great stable front end for slack,3
232,The app is completely unreliable sending notifications I only see messages came in when I look for them For a tool used in business getting critical messages hours after theyre sent is useless Likewise randomly checking the app often enough to get them is a waste of time I dont have Pretty embarrassing for the company who thinks theyll be the end of email,1
233,I have been using slack for a couple of months and it has worked fine The only problem is that I dont get notified when I get a new message and I turn the notifications ON and all the settings are right but it does not work The same happens to my team I send messages and they dont get the notification So you have to be constantly checking to see if you have any messages and that is very annoying My team and I have missed meetings because we never received a notification PLEASE FIX,3
234,The most difficulty messaging app ever In this day and age it should be stupid simple to message between coworkers this is not its easy just to use our phone messaging service that guess what  we are already paying for so why pay for another keep it Its worthless,1
235,Doesnt load new messages/update when new messages are posted It will notify you of new message and when you click on the notification it takes you to the channel but none of the new messages are loaded Only fix is to completely exit the app and relaunch every new channel post Horrible Also if you go from 4g to wifi any messages during network change never come through So you miss important messages and look like the class idiot for not knowing details that the rest of the team know,1
236,The new update is really buggy I get notifications for new messages but when I click on the notification it goes to the channel but doesnt show the message Non of the new messages are showing up and the bold indicator of the channel wont go away Very annoying since I dont have access to my laptop right now,1
237,Unreliable Ive been playing with the notification settings for two weeks Ive tried every configuration I still do not get notification for some message and Ill get them for other cant stand this app I will be pushing to stop using it at work until the notification system is more reliable,1
238,App worked wonderfully for a long time until today When I try to open it the system shows me Unfortunately Slack has stopped Is this because if an update Im using an old device from 2013 so it may be outdated but if this is the reason please make it more accessible Thank you Will edit to 5 stars if this issue is fixed,4
239,Since the new update (March 18) Im regularly having the same problem that Pratik Shetty mentioned below in the reviews  Im using a mobile version on Samsung Galaxy Tab A and the back and home buttons for the Tablet screen overlay Slacks new message field As a result I try to type a new message and the app collapses  Frustrating to say the least given that my tablet is the main way I use Slack,1
240,Unfortunately it just feels like theyre trying so hard to make it userfriendly that it takes all power out of the users hands I feel like I cant do anything Trying to connect multiple accounts between my computer and phone is an awful process The magic links that get sent to my email dont sign me in automatically I cant tell which accounts are connected to which email and there is no easy way to find that out Customizing servers as an admin is impossible Used the app for 4 years,1
241,The icon redesign is a tremendous eyesore more fit to be the face of a pharmaceutical firm and they didnt put any extra effort into making the app on any of the platforms leaving gaps in design No dark mode no voip no collapsing the sidebar on ios or windows I use it because my friends do,4
242,Dont rely on the apps notifications for anything important I got an 8:55 slack message about my 9:00 meeting being in a different place and the notification came through at 9:45 after the meeting was already over Often I dont get any notifications for messages at all,1
243,I use the app constantly and find it adequate for most messaging tasks However it has a few fundamental problems that make it difficult to use as constantly as I need it First it stores an inordinate amount of data (Im at 1gb currently) second the user search functionally is pretty bad it doesnt match complete input so even when typing a full username I still must scroll to find a recipient (my org has 200k users) third it fails to properly upload shared files most times,3
244,The app suddenly started crashing and not responding A LOT Chews through battery And a feature they used to have has been gone for a while: auto clearing Android notifications once you view a message on desktop All in all an app that started out AMAZING two or so years ago has gotten worse to the point of me literally being unable to use it due to the app being unresponsive and crashing,1
245,Yikes there are some serious issues here Ill have notifications of new messages but they wont actually show up When I do see the new messages they dont get marked as read These are the bare minimum requirements of a messaging app (I wouldnt even call them features) and theyre busted These issues have been present for months,1
246,Update: everything is now resolved and there are no current issues I find it easy to navigate and add spaces to It works exactly like the desktop IMO I finally received a job offer since last July and they use Slack I cannot get it to even open All I am able to see is a white screen I cant leave my computer anymore because I will miss notifications so I have to constantly check in all day/night long,5
247,If you are sending a one time login link via email you need to take into account that most good businesses will prescan all incoming URLs which means your one Time link wont work when its actually received How is this not taken into account for a business app Also had bad problems with sending images If image upload fails then you cant just cancel and resend was not working Had to uninstall app to clear the stuck resend which is pinned to the bottom and doesnt scroll away Fix it,1
248,I was on vacation Aug 716 and was only viewing slacks (not responding) Now that Im back to work Im experiencing the same issue everyone else is noting I cannot type because my slack lags and takes a long time to actually show what I typed My email and texts and even this review is not experiencing the same issue This is having a huge impact on my productivity and Id imagine others as well Can there be a rollback to the previous version which wasnt experiencing this issue,1
249,Works at a basic level but is buggy compared to iOS and Windows versions of the app Sensitivity for sliding left and right between levels of conversation is inconsistent (not sensitive enough) which funnily enough is the opposite issue from the last update Notifications will occasionally fail to come through and indications that someone else is typing sometimes dont show when they should or show when they shouldnt Could be better and is lacking compared to other messaging apps,3
250,Ive used Slack for a little over a year and Ive enjoyed it But this newest update has killed it the new interface is terrible and forced swiping isnt that great Now its hard to click to comment or emoji because the app thinks Im trying to swipe I have to long press in order to do anything which gets clunky after a while,2
251,Since the latest update major features no longer work I constantly have to uninstall and reinstall the app to get some features to function It is difficult to reply to messages because my home screen buttons cover the message box The 3 dot menu doesnt function at all so I cannot set my status or change my preferences Sometimes I cannot even select a channel to talk in It is the only app that I have trouble with on my tablet,1
252,I dont know how you could roll out a new UI with so many bugs and issues I can barely use my phone app right now and I cant trust it to get or send messages in real time Its not like Im doing complicated things on Slack These things are the basic backbone of the system: sending and receiving messages It sucks to log in on the desktop and see that my phone app just wasnt loading new threads Fix the Android App,1
253,Edit: 2 months later and still having same issue listed below Also scrolling through messages to find older messages is cumbersome Sometimes the app forces me bach to most recent messages so I have to scroll back to older messages again Good app Only thing is that sometimes after sending a message a blank space shows up but the text doesnt appear unless I tap it,2
254,Lately a few bugs I am trying to see if my version is updated I use this for work and its vital that I can communicate through it Lately I have noticed that in one of my dms with the manager and supervisor even when they use my name same way as always I am not being notified of the new message It was not a good situation It is happening intermittently with this one group dm,3
255,Im a long time slack user and have generally been delighted by it However this version is completely unreliable and barely usable It has hard crashed my phone twice in the last day and Im not doing anything out of the ordinary There are some severe mobile usability issues that need to be addressed,1
256,Im not even receiving any of the messages or notifications for anything anymore And I have not done anything different with my phone since I started using it I will be lucky if I get any order notifications currently And its so laggy from when I receive an order notification from when I actually get the order can be from instant to 10 minutes later,1
257,I updated the app a couple of days ago It worked fine before Now the emoji that are responses to messages randomly disappear and reappear The emoji picker is slow to load partially blocked and difficult to close (as a double backspace no longer works) I regret updating Edit: Almost a month later these problems have not been fixed,1
258,I guess it works but it feels clunky Lack of ability to view shared screens is a major mark against considering the competition (and webcams even work now so its not like video isnt something that cant be done in this very app) Nor is there an ability to synchronise an app connection with a desktop connection (for the screen sharing) so I end up appearing twice on calls Also a recent update took away the option to switch audio sources on calls so to use my bluetooth headset I need to turn it off and turn it back on again FOR EVERY CALL That pushes the experience down to unpleasant,3
259,I get the people running the app need money to keep it running but limiting messages to only be seen for a month no group calls/video calls (and then even limiting the number of people who can join in the 699 monthly plan) and limiting what permissions people can have/get/give was not it chief You can do all this and MORE with Discord If youre a company I suggest using something else unless you want to give 1299$ a month for these things that are free on Discord,1
260,Dont like the fact it force downloads media notifications into my storage You can delete them but theyre always back the next day UPDATE = got contacted by the slack team who said they would look into seeing why they download never heard backand after opening my music player today I was greeted with 30 more unwanted notifications Uninstalled because I literally cant take it anymore,1
261,I really like slack however I have a Samsung se 10 (I think) and recently the app has been freezing hard core or the screen stutter/shakes I figured this would be the best way to alert the developers It used to work fine and in a timely manner but now its almost unusable I constantly have to switch to my iPad or computer to use which is fine when Im home but inconvenient when Im not I see theres a long line of Samsung users here experiencing this issue too Plz fix,2
262,Whatever was in the update on Oct 23 it has caused massive problems The app consistently freezes Sometimes everything goes blank and sometimes you can see your last channel and the chat but everything is still locked Cant even scroll up and down in the chat channel you can see Android device most recent OS using Samsung Tab A 2020 model 11/9/2020 I should have noted that the only solution ended up requiring a complete uninstall and new installation Ive done that 3x,1
263,Update 6/2021 Now with firewall allowing slack I still cant pull channels What is being used besides Google play services Something is being blocked 7/2000 No offline use is ridiculous No notifications of messages found out they break it on purpose until you update to newest app Annoying way to force an update Yes miss critical business messages and look clueless Thanks Still same issue when theres an update to install they break notifications so you are forced to install,1
264,Mobile Push Notifications are Hit or Miss I have used this app for years but the main problem is inconsistencies with push notifications Ive had channels have notifications that did not alert me that had responses minutes after I switched to another app and were still not alerting me 30 minutes later Also if you have your desktop app/page for slack open it also affects your mobile notifications sometimes either very late or not at all Really bad because 99% use this for business,2
265,Great app for communication My biggest struggle with the app is the notifications are abusive Ill look at my phone notification bar and its constantly bouncing around because slack channels have conversations going My solution I mute the app for a few hours just so I can look at my notifications The notifications for this app need to be made less needy static and not constantly adjusting because a conversation is going on,4
266,LatelyThe app has been Horrible Sometimes the notifications come in sometimes they dont When you check the new messages the app doesnt update You have to close the app and reopen it to see those new messages Update: thank you for responding Feel free to update your comment once the bug has been fixed,1
267,Removed a star Issue below might be fixed but since notifications rarely work it is hard to tell Mobile app suffers from an updating issue Often will receive a notification that a new message has arrived but clicking on the notification will bring up the appropriate channel without the new message(s) Is necessary to actually close the app and reopen to get the message(s) to show Have heard same complaint from other users Difficult to find inapp feedback option is pretty much useless,1
268,Dang The new design is a big step backwards for Slack Over the past few years using Slack has gone from quick and easy to slow and burdensome and Ive gone from ardent advocate to reluctant user I hope the Slack team considers their long time customer base and our use cases when they reevaluate this design,5
269,Normally I think slack is a great app but in the last 24 hours it has become completely unusable for any extended period of time If I kill it and start fresh I can get maybe a message out before it completely slows down and becomes unresponsive Sometimes channel rendering and navigation just freeze at a loading view and other times the keyboard becomes borderline impossible to use Very frustrating,1
270,Seems to fulfill all my needs What I like most though is that the development team writes proper changelog entries for every new release and that the customer support is really responsive and helpful I wish all app developers would follow their example,4
271,Latest update totally sucks The new UI is plain awful Cant you idiots just leave well enough alone Stop messing with everything trying to optimize my experience Slack used to be so much nicer than its competitors because it kept things simple and easy to use Now its starting to feel like the Facebook app where doing anything takes 10 clicks and I have to search around endlessly for simple things like chat I bet theres some fool VP who thinks Feeds are magical and that your magical AI systems know more about what I want than I do You suck at your jobs,1
272,The app has become nearly unusable in the past couple weeks If I open the app from a notification itll freeze before it even loads the messages If I manage to get messages to load the app will become unresponsive as I scroll through a channel especially if new messages are coming into the channel (Using Google Pixel 4),1
273,I consistently see notifications for messages that when I click through dont show in app The notification engine serves more up to date data then than the app Really not productivity evening App is enerally clunky with communicating and runs slow (might be because Im on a pixel 1) App really just ok for reading messages and I have to rely on notifications to read those since they wont show in the app even when Im on wifi Love slack overall really dont like this app,2
274,Sucks so bad I came to Googs Play to post this Slow AF I post several comments / images at a time because it seems it freezes but its actually working There is no notification thatthe app is indded working Serious lag Of course I have to suffer through this because Slack is the interrupter of choice Stop the bloat and speed it up Slackers,1
275,Edited This is now fixed I think it was a change on the windows app maybe but this just started working correctly The team also put specific content on Android settings that also helped but i am now getting notifications and my dev team likes me (a bit) more Old review: Need help with Oreo and Notifications I dont think your Android app team gets how to keep the app sending notifications in Oreo given features to reduce battery consumption My dev team hates that I dont get their notifications if I am not at my desk but Slack seems to always be shut down on my Oneplus 3T on Oreo I have tried every setting I can find online to keep Slack awake but it never seems to fix the issue I really need this resolved as it is hurting productivity when my team is blocked on approvals or requirements from me,3
