,processed_review,Registration Issues,Notification Issues,Slack Desktop/Mobile App Issues,Interface Issues
180,Notifications suddenly stopped working even when turning off batteryrelated optimizations for the slack app Also the / button is gone so I have to hunt for it on the Android keyboard and my particular setup does have the / in an easy to access location I still like slack for chatting with my friend groups and family,0.38856235214531165,0.27739028339253735,0.3222787385363303,0.011768625925820663
181,This app worked great until I updated it today 4/24/20 It wouldnt let me in the app at all (animated logo with no end in sight) until I pressed on the app icon and went to jump to and typed in my channel that is the only way to access it my workspace is all messed up no channels that Im a part of listed it keeps saying offline and so I hit the refresh type of button and it goes away but not for long this app is totally messed up now 1 star Update: works as expected now5 stars,0.7636186030201214,0.005783084729484504,0.22465808383325472,0.005940228417139359
182,I am greatly disappointed with the new mobile apps navigation After the recent updates to the desktop I had high hopes for a great new mobile app Having to swipe contently to get around is quite about for me I am sure there are many who will love the new design I just wish slack had a option to pick between the two interfaces,0.010074420031224484,0.010236690822727735,0.9700548343604315,0.009634054785616276
183,Latest update cluttered the UI significantly and made it difficult to use The latest update also broke message sending My messages now fail to send each time no matter how many times I tap them to attempt to resend I tried submitting a feedback message and it also failed to send Previous versions of the app were fantastic  hopefully these issues are resolved soon,0.2588065409381882,0.317747344716114,0.4151926102091425,0.008253504136555206
184,Lately when I see a highlighted channel and tap it sometimes it doesnt show the new message in the app even though there is one The channel remains highlighted and theres nothing I can do to refresh it to get it to show the message Very inconvenient for a product my job uses I just have to get on a computer or wait until the app decides to show the message Force closing the app as restarting it doesnt work either Please fix it ,0.48394404739398283,0.008739350294201935,0.4985189211622791,0.008797681149536109
185,Works great But the new version took away the ability to mute for 1 24 hours etc Now you can only turn then on or off If I dont want to be botherd with a channel I have to remember to turn it back on Please bring back the other options again I hope it still mutes my PC when I mute the phone Have not checked that yet,0.01039517574710859,0.010580862576399898,0.9687069720230858,0.010316989653405828
186,[Update 5/26/20: Problem appears to be fixed Thanks Slack] Navigation look feel and basic usage all are fine Biggest issue for me is that the latest update made uploading photos take so long For some reason on my Pixel 2 XL when I go to select a photo it takes a ridiculously long time to show the photos in the upload gallery Not sure if this is a common issue,0.007214873008180195,0.3253426757803946,0.0075307251351800775,0.6599117260762452
187,The redesign for the Slack app made the app worse to use Although gestures have been adjusted the most recent update broke the ability to quickly and easily flick from left edge to access channels and workspaces Now said behavior scrolls the chat on phones with curved displays especially Theres not much in terms of Preferences to turn off or disable this The same feature has also caused reacting to messages to be harder (gesture takes over as a swipe despite a quick tap),0.06673966212250511,0.0069439073365703775,0.46559285914109366,0.46072357139983094
188,Im not getting any notifications on one of my companies channels It was working before just fine I left the channel and rejoined and it worked for a day and then stopped sending notifications again for that specific channel The rest of the channels are sending notifications fine I have all channels set up to get notifications How can I fix this Thank you for your response I was able to troubleshoot my android and everything appeared fine How do I run the notificaitons troubleshoot test on my desktop Thats where the issue is thanks,0.3175636858678201,0.07080847044229045,0.4177089518563469,0.1939188918335426
189,Ive been using slack for years However over the past several months their quality has decreased as the outage time has increased Theres been at least 5 sizable outages in the past few months which have severely impacted our teams communications at a time where digital communication is more important than ever Its been extremely frustrating and has not been proactively addressed by Slack I would recommend looking elsewhere,0.010603421802124173,0.010820773692546354,0.01066962085783719,0.9679061836474923
190,In general it is a good app But once you open it with a certain passwordas I did accidentally on my phone linking with previous work but not my current workplaceId like to relog in using my Google connections to the current work But Slack keeps sending me back to the previous version I havent managed to log out of the phone version so far although I am able to use the correct one on my laptop It would help a lot if I could easily merge the phone one Thanks,0.006785016799274163,0.006967194837050013,0.006930107727796992,0.9793176806358789
191,Android TV  Tablet not easy to use I am using Odroid running Android 9 and this app is difficult if not unusable to switch workspaces Adding an existing is even more difficult Threads side bar once opened cant be closed or controls are invisible App starts in portrait then rotates constantly and is ill formatted for 1920 by 1080 with keyboard and mouse as input device This is typical of most Android applications but someone needs to reconize this Streaming devices are often TV HDMI,0.007915623999003465,0.007851459715929736,0.007745179613610728,0.9764877366714562
192,Last update KILLED THE APP Were having SO MANY issues every morning with conference calls People in my team had so many issues with the iOS app now Android is now on par with iOS with the latest update The volume output on speaker is now SUPER low Some users are muted and cant ever unmute God damn slack please step up your game You went from a perfectly working app to something completely unreliable in your last update,0.007528701083784825,0.007579120407590796,0.9773560644350004,0.007536114073623809
193,Mobile notifications which is probably the biggest reason to use this app are absolutely horrible More often than not I get notifications for messages that I read hours before I rarely get notifications on time Other people in my company have experienced the same thing We all just ended up turning notifications off because theyre so bad,0.00982964437875791,0.9703472515949337,0.009922297992521492,0.009900806033786819
194,Inconsistent Sometimes I get messages right away sometimes not If my desktop app is open not necessarily foreground but minimized my mobile doesnt receive notifications As of the last few months a more annoying issue has risen: I will get a notification on mobile tap it in the notification tray and the channel to which I go does not show the new message Not until I reset cache can I see the new messages This is a daily occurrence,0.973655909183374,0.008698368812492571,0.008980885615640413,0.008664836388492983
195,My messages keep disappearing while Im writing them and not only are they not saved but there is no saved drafts or archived option anywhere in the entire app menus or preferences The instructions in support for this issue or as close to it as I could find direct me to menu options which do not exist in the app I installed Tedious And I have to use slack for a committee Im on,0.3064828882684459,0.011071200178799962,0.010454678909189517,0.6719912326435646
196,Notifications not working properly Images show up as a black tile in gallery when trying to attach half the time When typing in username to send message to someone new I click on their name and nothing happens and it doesnt make a new thread Only way for a new thread is to find one of their previous messages in another group /channel and then clicking send message,0.49929197518812807,0.48404422538042097,0.008551248521056803,0.008112550910394126
197,we use this app for our organization and it works greatmost of the time Recently I have been having major issues however My messages will randomly disappear after I have posted them very frustrating Sometimes a message also appears to post twice but then *usually* corrects to only having sent once after closing and reopening the app Please fix,0.010165389706846393,0.010077733693182935,0.9695599507940893,0.010196925805881328
198,Only one issue but big usability goof Starred channels with unread messages show up in same list with unstarred with unreads The whole point of starring channels is to see important unread messages amongst the flood of stuff you usually dont care about The mobile app kills that feature that is present in desktop app Big drop on the part of slack Otherwise great stable front end for slack,0.4854957077630756,0.2307714432329732,0.2755256685046408,0.00820718049931051
199,The app is completely unreliable sending notifications I only see messages came in when I look for them For a tool used in business getting critical messages hours after theyre sent is useless Likewise randomly checking the app often enough to get them is a waste of time I dont have Pretty embarrassing for the company who thinks theyll be the end of email,0.9755528107810716,0.008127158660979064,0.008125588276590701,0.00819444228135877
200,I have been using slack for a couple of months and it has worked fine The only problem is that I dont get notified when I get a new message and I turn the notifications ON and all the settings are right but it does not work The same happens to my team I send messages and they dont get the notification So you have to be constantly checking to see if you have any messages and that is very annoying My team and I have missed meetings because we never received a notification PLEASE FIX,0.007853801358136707,0.007654815655076678,0.9767659267121033,0.007725456274683473
201,The most difficulty messaging app ever In this day and age it should be stupid simple to message between coworkers this is not its easy just to use our phone messaging service that guess what  we are already paying for so why pay for another keep it Its worthless,0.013255241909731357,0.46657701656519224,0.012993706848905882,0.5071740346761704
202,Doesnt load new messages/update when new messages are posted It will notify you of new message and when you click on the notification it takes you to the channel but none of the new messages are loaded Only fix is to completely exit the app and relaunch every new channel post Horrible Also if you go from 4g to wifi any messages during network change never come through So you miss important messages and look like the class idiot for not knowing details that the rest of the team know,0.006059691742871019,0.006152292530598857,0.9818698090513528,0.005918206675177408
203,The new update is really buggy I get notifications for new messages but when I click on the notification it goes to the channel but doesnt show the message Non of the new messages are showing up and the bold indicator of the channel wont go away Very annoying since I dont have access to my laptop right now,0.009554215894018179,0.009357336567403444,0.9718481598147881,0.009240287723790251
204,Unreliable Ive been playing with the notification settings for two weeks Ive tried every configuration I still do not get notification for some message and Ill get them for other cant stand this app I will be pushing to stop using it at work until the notification system is more reliable,0.5304804066853389,0.014979847764206545,0.015255107059310498,0.439284638491144
205,Since the new update (March 18) Im regularly having the same problem that Pratik Shetty mentioned below in the reviews  Im using a mobile version on Samsung Galaxy Tab A and the back and home buttons for the Tablet screen overlay Slacks new message field As a result I try to type a new message and the app collapses  Frustrating to say the least given that my tablet is the main way I use Slack,0.006964842993596203,0.007047464716550235,0.9789034359048421,0.0070842563850114304
206,Unfortunately it just feels like theyre trying so hard to make it userfriendly that it takes all power out of the users hands I feel like I cant do anything Trying to connect multiple accounts between my computer and phone is an awful process The magic links that get sent to my email dont sign me in automatically I cant tell which accounts are connected to which email and there is no easy way to find that out Customizing servers as an admin is impossible Used the app for 4 years,0.0063574927932824,0.13251971389146228,0.006289481680234105,0.8548333116350212
207,Dont rely on the apps notifications for anything important I got an 8:55 slack message about my 9:00 meeting being in a different place and the notification came through at 9:45 after the meeting was already over Often I dont get any notifications for messages at all,0.013119411710244487,0.013693846417735465,0.9602299328594028,0.01295680901261711
208,I use the app constantly and find it adequate for most messaging tasks However it has a few fundamental problems that make it difficult to use as constantly as I need it First it stores an inordinate amount of data (Im at 1gb currently) second the user search functionally is pretty bad it doesnt match complete input so even when typing a full username I still must scroll to find a recipient (my org has 200k users) third it fails to properly upload shared files most times,0.007225613572206617,0.45646642015687616,0.007314052445465596,0.5289939138254517
209,The app suddenly started crashing and not responding A LOT Chews through battery And a feature they used to have has been gone for a while: auto clearing Android notifications once you view a message on desktop All in all an app that started out AMAZING two or so years ago has gotten worse to the point of me literally being unable to use it due to the app being unresponsive and crashing,0.97504580395751,0.00815658766729906,0.008317732520731877,0.008479875854459185
210,Yikes there are some serious issues here Ill have notifications of new messages but they wont actually show up When I do see the new messages they dont get marked as read These are the bare minimum requirements of a messaging app (I wouldnt even call them features) and theyre busted These issues have been present for months,0.01089075467975436,0.9672296628348541,0.010996010037984836,0.010883572447406665
211,If you are sending a one time login link via email you need to take into account that most good businesses will prescan all incoming URLs which means your one Time link wont work when its actually received How is this not taken into account for a business app Also had bad problems with sending images If image upload fails then you cant just cancel and resend was not working Had to uninstall app to clear the stuck resend which is pinned to the bottom and doesnt scroll away Fix it,0.4342264880100463,0.006469725362754204,0.006504580173215195,0.5527992064539842
212,I was on vacation Aug 716 and was only viewing slacks (not responding) Now that Im back to work Im experiencing the same issue everyone else is noting I cannot type because my slack lags and takes a long time to actually show what I typed My email and texts and even this review is not experiencing the same issue This is having a huge impact on my productivity and Id imagine others as well Can there be a rollback to the previous version which wasnt experiencing this issue,0.0082128091120382,0.008186607754670233,0.008174856091741388,0.9754257270415502
213,Works at a basic level but is buggy compared to iOS and Windows versions of the app Sensitivity for sliding left and right between levels of conversation is inconsistent (not sensitive enough) which funnily enough is the opposite issue from the last update Notifications will occasionally fail to come through and indications that someone else is typing sometimes dont show when they should or show when they shouldnt Could be better and is lacking compared to other messaging apps,0.008998794281929193,0.009220398274696999,0.7428624549707975,0.2389183524725763
214,Ive used Slack for a little over a year and Ive enjoyed it But this newest update has killed it the new interface is terrible and forced swiping isnt that great Now its hard to click to comment or emoji because the app thinks Im trying to swipe I have to long press in order to do anything which gets clunky after a while,0.008527107619538085,0.9742554102237647,0.008577409772178706,0.008640072384518532
215,Since the latest update major features no longer work I constantly have to uninstall and reinstall the app to get some features to function It is difficult to reply to messages because my home screen buttons cover the message box The 3 dot menu doesnt function at all so I cannot set my status or change my preferences Sometimes I cannot even select a channel to talk in It is the only app that I have trouble with on my tablet,0.22597659844269338,0.007841875951015402,0.6413564808595801,0.12482504474671122
216,I dont know how you could roll out a new UI with so many bugs and issues I can barely use my phone app right now and I cant trust it to get or send messages in real time Its not like Im doing complicated things on Slack These things are the basic backbone of the system: sending and receiving messages It sucks to log in on the desktop and see that my phone app just wasnt loading new threads Fix the Android App,0.006289991199330442,0.006372995801862033,0.4727480136418065,0.514588999357001
217,Edit: 2 months later and still having same issue listed below Also scrolling through messages to find older messages is cumbersome Sometimes the app forces me bach to most recent messages so I have to scroll back to older messages again Good app Only thing is that sometimes after sending a message a blank space shows up but the text doesnt appear unless I tap it,0.9754156079757869,0.008152851861720678,0.008239523921918743,0.008192016240573662
218,Lately a few bugs I am trying to see if my version is updated I use this for work and its vital that I can communicate through it Lately I have noticed that in one of my dms with the manager and supervisor even when they use my name same way as always I am not being notified of the new message It was not a good situation It is happening intermittently with this one group dm,0.011134276389671424,0.19160161873497256,0.7863934240307546,0.010870680844601409
219,Im a long time slack user and have generally been delighted by it However this version is completely unreliable and barely usable It has hard crashed my phone twice in the last day and Im not doing anything out of the ordinary There are some severe mobile usability issues that need to be addressed,0.01107636769372948,0.010987785299949558,0.011168835999140552,0.9667670110071804
220,Im not even receiving any of the messages or notifications for anything anymore And I have not done anything different with my phone since I started using it I will be lucky if I get any order notifications currently And its so laggy from when I receive an order notification from when I actually get the order can be from instant to 10 minutes later,0.16772882279997448,0.011558365484032813,0.011712878698753284,0.8089999330172394
221,I updated the app a couple of days ago It worked fine before Now the emoji that are responses to messages randomly disappear and reappear The emoji picker is slow to load partially blocked and difficult to close (as a double backspace no longer works) I regret updating Edit: Almost a month later these problems have not been fixed,0.972422515220434,0.009067745474097607,0.009278063863393108,0.009231675442075298
222,I guess it works but it feels clunky Lack of ability to view shared screens is a major mark against considering the competition (and webcams even work now so its not like video isnt something that cant be done in this very app) Nor is there an ability to synchronise an app connection with a desktop connection (for the screen sharing) so I end up appearing twice on calls Also a recent update took away the option to switch audio sources on calls so to use my bluetooth headset I need to turn it off and turn it back on again FOR EVERY CALL That pushes the experience down to unpleasant,0.0055376449869056765,0.12627766764441703,0.8627130414152158,0.005471645953461541
223,I get the people running the app need money to keep it running but limiting messages to only be seen for a month no group calls/video calls (and then even limiting the number of people who can join in the 699 monthly plan) and limiting what permissions people can have/get/give was not it chief You can do all this and MORE with Discord If youre a company I suggest using something else unless you want to give 1299$ a month for these things that are free on Discord,0.00837386205645184,0.008542734327366505,0.9746677374704678,0.008415666145713784
224,Dont like the fact it force downloads media notifications into my storage You can delete them but theyre always back the next day UPDATE = got contacted by the slack team who said they would look into seeing why they download never heard backand after opening my music player today I was greeted with 30 more unwanted notifications Uninstalled because I literally cant take it anymore,0.008640207353996853,0.4426905184137973,0.008498273774404033,0.5401710004578019
225,I really like slack however I have a Samsung se 10 (I think) and recently the app has been freezing hard core or the screen stutter/shakes I figured this would be the best way to alert the developers It used to work fine and in a timely manner but now its almost unusable I constantly have to switch to my iPad or computer to use which is fine when Im home but inconvenient when Im not I see theres a long line of Samsung users here experiencing this issue too Plz fix,0.006469268688316013,0.006373936293380087,0.006422171272312033,0.9807346237459919
226,Whatever was in the update on Oct 23 it has caused massive problems The app consistently freezes Sometimes everything goes blank and sometimes you can see your last channel and the chat but everything is still locked Cant even scroll up and down in the chat channel you can see Android device most recent OS using Samsung Tab A 2020 model 11/9/2020 I should have noted that the only solution ended up requiring a complete uninstall and new installation Ive done that 3x,0.007332100980445141,0.007198125486704631,0.9780219938666777,0.007447779666172444
227,Update 6/2021 Now with firewall allowing slack I still cant pull channels What is being used besides Google play services Something is being blocked 7/2000 No offline use is ridiculous No notifications of messages found out they break it on purpose until you update to newest app Annoying way to force an update Yes miss critical business messages and look clueless Thanks Still same issue when theres an update to install they break notifications so you are forced to install,0.006334134991100009,0.9807434007425738,0.006479039336891158,0.006443424929434876
228,Mobile Push Notifications are Hit or Miss I have used this app for years but the main problem is inconsistencies with push notifications Ive had channels have notifications that did not alert me that had responses minutes after I switched to another app and were still not alerting me 30 minutes later Also if you have your desktop app/page for slack open it also affects your mobile notifications sometimes either very late or not at all Really bad because 99% use this for business,0.006808417339201058,0.19643172748948048,0.006687472355698782,0.7900723828156196
229,LatelyThe app has been Horrible Sometimes the notifications come in sometimes they dont When you check the new messages the app doesnt update You have to close the app and reopen it to see those new messages Update: thank you for responding Feel free to update your comment once the bug has been fixed,0.010106883524441288,0.01050515469495827,0.9692984987310385,0.010089463049561953
230,Removed a star Issue below might be fixed but since notifications rarely work it is hard to tell Mobile app suffers from an updating issue Often will receive a notification that a new message has arrived but clicking on the notification will bring up the appropriate channel without the new message(s) Is necessary to actually close the app and reopen to get the message(s) to show Have heard same complaint from other users Difficult to find inapp feedback option is pretty much useless,0.9802922762422632,0.006555174063679394,0.006609875746287688,0.006542673947769656
231,Normally I think slack is a great app but in the last 24 hours it has become completely unusable for any extended period of time If I kill it and start fresh I can get maybe a message out before it completely slows down and becomes unresponsive Sometimes channel rendering and navigation just freeze at a loading view and other times the keyboard becomes borderline impossible to use Very frustrating,0.008488764432340265,0.008348202145283335,0.9746766219116685,0.008486411510707824
232,Latest update totally sucks The new UI is plain awful Cant you idiots just leave well enough alone Stop messing with everything trying to optimize my experience Slack used to be so much nicer than its competitors because it kept things simple and easy to use Now its starting to feel like the Facebook app where doing anything takes 10 clicks and I have to search around endlessly for simple things like chat I bet theres some fool VP who thinks Feeds are magical and that your magical AI systems know more about what I want than I do You suck at your jobs,0.006245421159932404,0.9809387215745187,0.006510501673241939,0.006305355592307085
233,The app has become nearly unusable in the past couple weeks If I open the app from a notification itll freeze before it even loads the messages If I manage to get messages to load the app will become unresponsive as I scroll through a channel especially if new messages are coming into the channel (Using Google Pixel 4),0.009460786830866739,0.009225618712765303,0.9718386138973615,0.009474980559006571
234,I consistently see notifications for messages that when I click through dont show in app The notification engine serves more up to date data then than the app Really not productivity evening App is enerally clunky with communicating and runs slow (might be because Im on a pixel 1) App really just ok for reading messages and I have to rely on notifications to read those since they wont show in the app even when Im on wifi Love slack overall really dont like this app,0.00665644514604669,0.24844277596109235,0.5255308505486198,0.21936992834424116
235,Sucks so bad I came to Googs Play to post this Slow AF I post several comments / images at a time because it seems it freezes but its actually working There is no notification thatthe app is indded working Serious lag Of course I have to suffer through this because Slack is the interrupter of choice Stop the bloat and speed it up Slackers,0.1997558979937313,0.01130189536423761,0.7774579219168485,0.011484284725182618
236,Edited This is now fixed I think it was a change on the windows app maybe but this just started working correctly The team also put specific content on Android settings that also helped but i am now getting notifications and my dev team likes me (a bit) more Old review: Need help with Oreo and Notifications I dont think your Android app team gets how to keep the app sending notifications in Oreo given features to reduce battery consumption My dev team hates that I dont get their notifications if I am not at my desk but Slack seems to always be shut down on my Oneplus 3T on Oreo I have tried every setting I can find online to keep Slack awake but it never seems to fix the issue I really need this resolved as it is hurting productivity when my team is blocked on approvals or requirements from me,0.004335789365097856,0.004526288391297263,0.004419627568395365,0.9867182946752094
237,near as I can tell the only reason to use this app is Im on mobile and the people Im working with dont want to use Discord I like all my friends that insist on using this service a little less for making me use this its broken you cant even upload your own animated gifs and have them be animated I am taking on faith that its more useful on desktop,0.008826675311286765,0.4133351826856894,0.008832664717607788,0.569005477285416
238,Near completely stagnant development for over a year possible more than two and the first major change is just ugly genetic looking new logo for the sake of change and giving lots of money to some random design firm All companies I work with switched to other options already except one that uses free Edit: Other phone accidentally got updated to the new logo version New UI color scheme looks like they picked random colors as some dont work like dark grey on dark purple,0.005365764119865284,0.9837732654309306,0.0054689973671243255,0.005391973082079759
239,I used to have little to no problems with slack but now Im missing messages most of my chats wont load and I cant search key words Its not my connection its the app I dont know what happened but this has made my job incredibly difficult I know some of the crew members I work with have a lot of the same issues Please fix your app its not a game I can just delete Its required for me to do my job and Im getting in trouble because of these bugs,0.006961495156483191,0.9788996510786819,0.007136248830312861,0.0070026049345220725
240,So frustrating Theres no way to set your status or availability from the Android app The only thing you can do is go in and out of DND You cant set a status icon or status message Even worse Slacks own help pages give directions that dont match the app It tells you to tap the threedot button and then tap Set Status There is no Set Status option in that menu Was it removed,0.9774338162456779,0.0074818936213862115,0.007558340580388468,0.007525949552547494
241,Slack continues to create bizarre design decisions that reduce usability Recent change makes clicking a slack workspace image now do the same thing as clicking the 3 dots instead of it going to the workspace If I wanted to click the 3 dots Id click that Dont make the far left target do the same thing as the right one Horrible UX,0.9764579671210556,0.00780831754129664,0.00794965395229515,0.0077840613853525
242,There is an issue when I open the app Sometimes I only see a white page with the big logo in the middle and get stuck at there without entering the app Its been persistent for a few days Please double check with the dev team This is pretty annoying My phone is Gal note 10 plus and the app is up to date,0.010609147648773251,0.3655820433168291,0.010792051113224364,0.6130167579211733
243,Blah what a nuisance SLACK can be and I have to use this app for work Its great for keeping communications for specific projects together and being highly searchable (which it should be since SLACK means Searchable Log of All Conversations and Knowledge) but the notifications can (at times) be as annoying a Reply All email conversation (which isnt entirely SLACKs fault) Also maybe its my companies security policy but SLACK will sign me out randomly and signing back in is a hassle,0.007748193535654772,0.007888993435115165,0.3638410268333312,0.6205217861958989
244,Bricks Phone Out of the blue the app started draining my HTC U11 battery freezes when open I cant type in it I have too close and reopen to see new messages Its just not functional at all Drains my battery at a rate of 1% every 45 seconds to a minute Uninstalling because this isnt viable Slack is also required for work so yay,0.010204357702591316,0.009649116757019781,0.9703766019257856,0.009769923614603306
245,Hello Slack team Here are some bugs 1 Push notifications are arriving after Ive read the messages 2 Sometimes new messages in channels are not showing up I have to close the app and reopen it in order to get the new messages 3 After catting with someone if I got back to the users list page the red notification number keeps showing against that user whose chat I just closed,0.008191467661110756,0.008040177392379158,0.9756980707565134,0.008070284189996687
246,Unusable Android App  you go to sign in and a button that you have to press comes up that says This requires an Update through PlayStore When you press Update Now it just brings you back to the install page that only has the options of uninstall and open Rinse and repeat Utterly unusable You cant sign in because you have to update first but then it wont update,0.010254506113752969,0.10371367004585529,0.5530695053929771,0.33296231844741475
247,Cant even connect using different internet connections in different areas of my city Ive tried using the magic link signing in manually putting in the workspace url manually Always get hit with Something went wrong Please try again Ill be using the iOS version on my iPad until this is fixed,0.009155798180758684,0.009151820519293297,0.009289203253775153,0.9724031780461728
248,this new update has made it so I no longer get easy access to the notifications messages on my lock screen are still visible but when I touch them to go directly to the message it doesnt do that and just puts them on read so when I have to go into the app to find the full message I dont even know what channel it came from because those are no longer emboldened either reactionary emojis arent visible anymore either Ive never had this issue with this before until the update,0.008464481329224283,0.22741664885603258,0.7554108617478179,0.008708008066925189
249,It doesnt work Ive tried signing in and having them seems me a magic link for months Ive never once ever been able to sign into the app First it says incorrect password (Is not incorrect Its the same as my desktop Slack password) Then it says an error has occurred Ive never once been able to log in,0.010260221346424517,0.010155416480937934,0.010260361899397726,0.9693240002732398
250,Use slack all all day every day but the android app is getting notably more buggy First started getting a bug where Id open the app and the conversation would be scrolled back 50 or so messages More recently half the time I open the app I cant interact with it until I close and reopen it Sometimes I get both bugs at the same time Additionally the user experience is lacking Channels with messages shift up in the list after a second Also channel naming doesnt allow hyphens on mobile,0.006453667080614453,0.0064688639895780576,0.38175578209713185,0.6053216868326756
251,I would like to remove the Unread group feature It makes it hard to locate the channel Im looking for as I have to look through two lists instead of one Whats more Unread appears before Starred which kind of defeats the purpose of Starred as I have to scroll down a long list of Unread to get to the Starred list Showing Unread Starred first doesnt help I would like to see Starred list first no matter what channel has Unreads Unread messages are not important Starred channels are,0.9822618109488321,0.006079234482337596,0.0058300663903856804,0.005828888178444498
252,Worked well for about a month then it began to have problems connecting The network connection is not the problem since I am able to browse without a problem No it no longer connects even reinstalled the app No success,0.018380957133717755,0.017106173028495927,0.8065387523728226,0.1579741174649637
253,The app doesnt recognize when you read messages so I always have tons of red notifications until I go to my desktop and reread them there Its frustrating because I keep thinking I have new messages and dont Also the push notifications do not work even though I enabled them on mobile and through the desktop app Seems like slack is either slacking on mobile totally or focusing on iOS,0.009665679704577504,0.009511834395565194,0.9714994125815559,0.00932307331830137
254,There is no way a company of Slacks size and stature should have released a product this buggy Its clearly untested on Android tablets Menu items dont work channels always appears when switching to the app no matter what you were on before and channels is empty no notifications on DMS and tech support will ask you for a screenshot when they could just try it themselves Boo I dont want to reach out to you again Acknowledge the problems in Play and deploy a fix,0.571518325789744,0.0073582696768631104,0.41351334433686365,0.007610060196529197
255,Terrible app so many problems Example  when I go to reply the android navigation buttons are over the text box in portrait mode so clicking in that box just closes the app I was able to work around this by switching to landscape mode but then you cant see what youre writing or the message thread Now also if your phone switches back to portrait in the middle of writing you lose the whole message you just wrote Basically unusable on Android,0.007379972907869806,0.19909284326931634,0.00700744874959406,0.7865197350732198
256,I like the app and its channels and such but Im beyond mad that once again APPLE gets more abilities on an app than android I cannot send a video through slack but hey no biggie Apple got it Im a supervisor and it is extremely inconvenient to have your employee do the work for you because I am unable fix it,0.20117006970531628,0.7743887458201425,0.012203805859705714,0.012237378614835566
257,I started on Slack like 3 or 4 years ago because my company uses it Ive grown to really like it a lot I only use it for work but I was thinking about it: it seems like a platform like this could easily be used to connect family and friends way better than what Facebook has become I dunno regardless the app is great for a small business team and Id recommend it,0.007456847079566618,0.9770202530602148,0.00775149882836211,0.0077714010318565155
258,Used to work fine but has recently become extremely sluggish on a Pixel 2 Typing will hang the phone for a few seconds Loading a channel almost takes tens of seconds as does figuring out whos online when the app runs If its helpful for debugging I have several workspaces added to the app,0.010557210376725154,0.009706316871126114,0.010451785045099216,0.9692846877070496
259,So far I am not the most pleased with this app I need it for my formula sae club but I cant figure out how to login Most apps use a simple email and password This uses some sort of specific web address that I cant seem to find So now Im logged out of my account and cabt figure out how to get in The emails Ive been sent with the confirmation of my email take me to a blank page so they arent working I would mu h prefer a simple username and password,0.007513719767071908,0.3273911904271239,0.007483978568538734,0.6576111112372653
260,Slack disappeared from my app collection when my phone rebooted itself I restored all the old settings and all my apps messages photos etc came back with the exception of Slack I never had a problem with it before but now Im not even able to reinstall it manually Play store gives me a message that they are unable to install Slack I dont know what changed but its crucial to my job that I use Slack for communication so I really need it back Will give more stars when I have it back,0.00748506111893145,0.007451316694076875,0.20707478876049137,0.7779888334265002
261,New UI is a security concern When something is shared with you via dm the first part of that persons email address is used to identify them in the notification rather than their name or slack handle This information should not be visible to anyone but administrators of the slack workspace,0.2409059787798432,0.013839035090486642,0.24346948611734792,0.5017855000123222
262,I was just reading the other reviews and Brandon is right App worked great until most recent update I have to reset my phone at least 5 times a day just so I can recieve latest messages Very disappointed with the service,0.014102454802575957,0.013627100368066126,0.6451369767839549,0.3271334680454029
263,Notifications are super unreliable Instead of the new super ugly UI it would have been nice if I didnt miss notifications all the time Even after multiple reinstalls and making sure all battery optimizations are off still the majority of notifications dont come through,0.1520538877723108,0.5971183038858102,0.2386683896355278,0.0121594187063512
264,While I like the app there are few issues that are extremely annoying 1 Why are the categories user created or system default(like Top priority) shown at the end after all channels user is part of are displayed Doesnt top priority mean something This needs to be addressed ASAP 2 It seems like app struggles im adopting tp dark theme at times some sections of the app are light colored while some are system default dark theme mode,0.007091061709827919,0.6529485454290891,0.00703880453190738,0.3329215883291756
265,The app seems to jump from one bug to another They squash one and another annoying one pops up Recently when I select an unread channel or DM it takes upwards of 1015 seconds to load the app just hangs there Sometimes unread channels dont actually show unread messages when I select then as well Generally the app has felt unreliable and unstable in the last 6 months,0.9718814804259707,0.009275126102414068,0.009540605095905872,0.009302788375709498
266,If you only have a single workspace its kind of ok but the number of presses to switch workspaces is painful Even just allowing the back action to go to the Workspace Selector would be better than having the back action exit the application Separately attaching an image to a message seems to crash Slack constantly Most of the time the pictures dont even load in the selector much less upload to the channel,0.9734995009175959,0.008687581801814405,0.008957007973770654,0.008855909306819095
267,In latest build notifications no longer works My co workers and I noticed we no longer get notified of @ messages Uninstall and reinstall did not fix my problem as others have mentioned This is a huge miss in terms of functionality and needs to be fixed,0.011815675451878097,0.9639329267974688,0.012288099887491459,0.011963297863161772
268,Notifications for a whole channel just dont show up Every time I open a channel in any workspace the whole screen shakes and I cant do anything No buttons work I cant add a message The only thing I can do is reply to an existing message Its made the app virtually useless,0.9620613482692645,0.012791334941914945,0.012642662514073547,0.012504654274747055
269,Getting worse for power users The new menu that pops up for / commands is really annoying I want to disable it but I cant I know the / commands available to me I do not need a menu especially a menu that is not a typical auto complete but instead blocks you from hitting enter when you finish writing your command meaning you have to actively hit the send button Remove this feature or make it optional It is poor Product decisions that lack user testing that kill the usability of an app,0.9823144555313634,0.005815830233623531,0.005915867368227906,0.005953846866785175
